row_id,source_ko,target_text,category,issue_dim,severity,option_a,option_b,recommendation,confidence,notes
family-01-a-d-4-S5-fact-pursuit-v1-D6,제 동생이 지키려 한 것이 무엇이었는지 이제 압니다. 제 몫이 아니라 제 삶이었습니다.,"Your Honor, the diary entries that mention our mother's account flow line up with Jung-hoo's money — old regular support — and with the half-brother fact our mother carried alone. I will not hide behind those records any longer. I will state the facts as they are, and accept the responsibility that follows.",non_party_scripted_text,D6,P1,"Your Honor, the diary entries that mention our mother's account flow line up with Jeong-hu's money — old regular support — and with the half-brother fact our mother carried alone. I will not hide behind those records any longer. I will state the facts as they are, and accept the responsibility that follows.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-a-d-4-S5-fact-pursuit-v2-D6,"유서를 줄인 것도, 돈의 출처를 숨긴 것도, 그 말을 묻어둔 것도 전부 저를 무너지지 않게 하려던 거였습니다.","On the diary record, the entries about the bankbook track Yoon Jung-hoo's money going in monthly and the 300 million won during the factory crisis, and they sit beside the birth secret she kept inside. I will not hide behind those records any longer. I will not put the weight of this on the other side of the courtroom any longer.",non_party_scripted_text,D6,P1,"On the diary record, the entries about the bankbook track Yoon Jeong-hu's money going in monthly and the 300 million won during the factory crisis, and they sit beside the birth secret she kept inside. I will not hide behind those records any longer. I will not put the weight of this on the other side of the courtroom any longer.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-a-d-4-S5-fact-pursuit-v4-D6,"제 동생은 제게 덜 상처 나는 방향을 고른 겁니다. 옳았는지는 몰라도, 무엇을 지키려 했는지는 분명합니다.","Your Honor, the diary entries that mention our mother's account flow line up with Jung-hoo's money — old regular support — and with the half-brother fact our mother carried alone. I will not hide behind those records any longer. I admit it, including the parts I had kept silent about for years.",non_party_scripted_text,D6,P1,"Your Honor, the diary entries that mention our mother's account flow line up with Jeong-hu's money — old regular support — and with the half-brother fact our mother carried alone. I will not hide behind those records any longer. I admit it, including the parts I had kept silent about for years.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-a-d-4-S5-fact-pursuit-v5-D6,이 사건을 여기까지 끌고 온 사람이 저였다는 생각이 듭니다. 제 동생은 끝까지 제가 잃을 것을 막으려 했습니다.,"On the diary record, the entries about the bankbook track Yoon Jung-hoo's money going in monthly and the 300 million won during the factory crisis, and they sit beside the birth secret she kept inside. I will not hide behind those records any longer. I admit both what I did directly and what I disclosed too late.",non_party_scripted_text,D6,P1,"On the diary record, the entries about the bankbook track Yoon Jeong-hu's money going in monthly and the 300 million won during the factory crisis, and they sit beside the birth secret she kept inside. I will not hide behind those records any longer. I admit both what I did directly and what I disclosed too late.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-a-d-4-S5-fact-pursuit-v7-D6,어머니 일기장에 남은 문장이 그 현실을 보여 줍니다. 그래서 이제는 정후가 아버지와 혈연이 다르다는 사실을 이제 받아들입니다. 그 말까지 제가 감당하겠습니다.,"Your Honor, the diary entries that mention our mother's account flow line up with Jung-hoo's money — old regular support — and with the half-brother fact our mother carried alone. I will not hide behind those records any longer. I will not deny that part any longer, and I will answer for what comes next.",non_party_scripted_text,D6,P1,"Your Honor, the diary entries that mention our mother's account flow line up with Jeong-hu's money — old regular support — and with the half-brother fact our mother carried alone. I will not hide behind those records any longer. I will not deny that part any longer, and I will answer for what comes next.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-a-d-4-S5-fact-pursuit-v8-D6,어머니 일기장에 남은 문장이 그 현실을 보여 줍니다. 그 점을 외면하지 않겠습니다. 이제는 제 몫도 피하지 않겠습니다.,"On the diary record, the entries about the bankbook track Yoon Jung-hoo's money going in monthly and the 300 million won during the factory crisis, and they sit beside the birth secret she kept inside. I will not hide behind those records any longer. I will correct the order of the records and my actions on those terms.",non_party_scripted_text,D6,P1,"On the diary record, the entries about the bankbook track Yoon Jeong-hu's money going in monthly and the 300 million won during the factory crisis, and they sit beside the birth secret she kept inside. I will not hide behind those records any longer. I will correct the order of the records and my actions on those terms.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-a-d-4-S5-fact-pursuit-v10-D6,정후가 아버지와 혈연이 다르다는 사실을 이제 받아들입니다. 어머니 일기장에 남은 문장이 그 현실을 보여 줍니다. 그래서 그렇게 기록해 주십시오.,"Your Honor, the diary entries that mention our mother's account flow line up with Jung-hoo's money — old regular support — and with the half-brother fact our mother carried alone. I will not hide behind those records any longer. I will not dodge that fact any longer, and I admit the harm I caused.",non_party_scripted_text,D6,P1,"Your Honor, the diary entries that mention our mother's account flow line up with Jeong-hu's money — old regular support — and with the half-brother fact our mother carried alone. I will not hide behind those records any longer. I will not dodge that fact any longer, and I admit the harm I caused.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-a-d-4-S5-motive-search-v1-D6,"유서를 바꾼 것도, 돈을 숨긴 것도, 비밀을 안 말한 것도 전부 저 때문이었습니다.","Your Honor, our mother's reason for keeping the diary about Jung-hoo's money and the birth secret was that she could not say either out loud while I was so quick to anger. My motive was older than this case, and I will not dress it up as anything else. I will state the facts as they are, and accept the responsibility that follows.",non_party_scripted_text,D6,P1,"Your Honor, our mother's reason for keeping the diary about Jeong-hu's money and the birth secret was that she could not say either out loud while I was so quick to anger. My motive was older than this case, and I will not dress it up as anything else. I will state the facts as they are, and accept the responsibility that follows.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-a-d-4-S5-motive-search-v2-D6,"제가 제 동생을 믿지 못하고 끝까지 적으로만 봤으니까, 그 사람도 저한테 진실을 들이밀지 못했던 겁니다.","What the diary actually shows is a mother torn between honouring the half-brother fact, the old regular support, and the 90:10 share she had wanted to give Jung-hoo against my temper. My motive was older than this case, and I will not dress it up as anything else. I will not put the weight of this on the other side of the courtroom any longer.",non_party_scripted_text,D6,P1,"What the diary actually shows is a mother torn between honouring the half-brother fact, the old regular support, and the 90:10 share she had wanted to give Jeong-hu against my temper. My motive was older than this case, and I will not dress it up as anything else. I will not put the weight of this on the other side of the courtroom any longer.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-a-d-4-S5-motive-search-v3-D6,저는 숫자만 봤고 제 동생은 그 뒤에 무너질 제 삶을 본 겁니다. 그래서 선택이 갈린 거였습니다.,"The motive driving every silence in our family was the birth secret she protected, while Jung-hoo's money quietly ran underneath the household. My motive was older than this case, and I will not dress it up as anything else. I will not fill the gaps in the records with anything other than the truth from this point on.",non_party_scripted_text,D6,P1,"The motive driving every silence in our family was the birth secret she protected, while Jeong-hu's money quietly ran underneath the household. My motive was older than this case, and I will not dress it up as anything else. I will not fill the gaps in the records with anything other than the truth from this point on.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-a-d-4-S5-motive-search-v4-D6,"지금 와서 돌아보면, 제 동생이 침묵한 이유는 비겁해서가 아니라 제가 감당 못 할 걸 먼저 봤기 때문입니다.","Your Honor, our mother's reason for keeping the diary about Jung-hoo's money and the birth secret was that she could not say either out loud while I was so quick to anger. My motive was older than this case, and I will not dress it up as anything else. I admit it, including the parts I had kept silent about for years.",non_party_scripted_text,D6,P1,"Your Honor, our mother's reason for keeping the diary about Jeong-hu's money and the birth secret was that she could not say either out loud while I was so quick to anger. My motive was older than this case, and I will not dress it up as anything else. I admit it, including the parts I had kept silent about for years.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-a-d-4-S5-motive-search-v5-D6,제가 물을 줄 아는 사람이고 들을 줄 아는 형이었다면 여기까지 안 왔을 겁니다. 결국 제 태도가 다 키운 일입니다.,"What the diary actually shows is a mother torn between honouring the half-brother fact, the old regular support, and the 90:10 share she had wanted to give Jung-hoo against my temper. My motive was older than this case, and I will not dress it up as anything else. I admit both what I did directly and what I disclosed too late.",non_party_scripted_text,D6,P1,"What the diary actually shows is a mother torn between honouring the half-brother fact, the old regular support, and the 90:10 share she had wanted to give Jeong-hu against my temper. My motive was older than this case, and I will not dress it up as anything else. I admit both what I did directly and what I disclosed too late.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-a-d-4-S5-motive-search-v6-D6,"재판관님, 어머니 일기장 내용을 이해하고 나니 제 분노의 방향도 달라졌습니다. 숨긴 이유가 저를 무너뜨리지 않으려는 데 있었다는 걸 압니다. 그 책임은 제가 인정하겠습니다.","The motive driving every silence in our family was the birth secret she protected, while Jung-hoo's money quietly ran underneath the household. My motive was older than this case, and I will not dress it up as anything else. The remaining disputes have to be sorted out on the premise of that fact.",non_party_scripted_text,D6,P1,"The motive driving every silence in our family was the birth secret she protected, while Jeong-hu's money quietly ran underneath the household. My motive was older than this case, and I will not dress it up as anything else. The remaining disputes have to be sorted out on the premise of that fact.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-a-d-4-S5-motive-search-v7-D6,숨긴 이유가 저를 무너뜨리지 않으려는 데 있었다는 걸 압니다. 그래서 제 책임도 같이 보입니다. 그 말까지 제가 감당하겠습니다.,"Your Honor, our mother's reason for keeping the diary about Jung-hoo's money and the birth secret was that she could not say either out loud while I was so quick to anger. My motive was older than this case, and I will not dress it up as anything else. I will not deny that part any longer, and I will answer for what comes next.",non_party_scripted_text,D6,P1,"Your Honor, our mother's reason for keeping the diary about Jeong-hu's money and the birth secret was that she could not say either out loud while I was so quick to anger. My motive was older than this case, and I will not dress it up as anything else. I will not deny that part any longer, and I will answer for what comes next.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-a-d-4-S5-motive-search-v8-D6,제가 숨긴 마음까지 인정합니다. 어머니 일기장 내용을 이해하고 나니 제 분노의 방향도 달라졌습니다. 이제는 제 몫도 피하지 않겠습니다.,"What the diary actually shows is a mother torn between honouring the half-brother fact, the old regular support, and the 90:10 share she had wanted to give Jung-hoo against my temper. My motive was older than this case, and I will not dress it up as anything else. I will correct the order of the records and my actions on those terms.",non_party_scripted_text,D6,P1,"What the diary actually shows is a mother torn between honouring the half-brother fact, the old regular support, and the 90:10 share she had wanted to give Jeong-hu against my temper. My motive was older than this case, and I will not dress it up as anything else. I will correct the order of the records and my actions on those terms.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-a-d-4-S5-motive-search-v9-D6,어머니 일기장 내용을 이해하고 나니 제 분노의 방향도 달라졌습니다. 그 이유를 더는 변명하지 않겠습니다. 그걸 인정하는 게 늦었습니다.,"The motive driving every silence in our family was the birth secret she protected, while Jung-hoo's money quietly ran underneath the household. My motive was older than this case, and I will not dress it up as anything else. What the other side has been seeing in the records and what I had been hiding line up right here.",non_party_scripted_text,D6,P1,"The motive driving every silence in our family was the birth secret she protected, while Jeong-hu's money quietly ran underneath the household. My motive was older than this case, and I will not dress it up as anything else. What the other side has been seeing in the records and what I had been hiding line up right here.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-a-d-4-S5-motive-search-v10-D6,숨긴 이유가 저를 무너뜨리지 않으려는 데 있었다는 걸 압니다. 이제는 그 책임을 인정합니다. 그래서 그렇게 기록해 주십시오.,"Your Honor, our mother's reason for keeping the diary about Jung-hoo's money and the birth secret was that she could not say either out loud while I was so quick to anger. My motive was older than this case, and I will not dress it up as anything else. I will not dodge that fact any longer, and I admit the harm I caused.",non_party_scripted_text,D6,P1,"Your Honor, our mother's reason for keeping the diary about Jeong-hu's money and the birth secret was that she could not say either out loud while I was so quick to anger. My motive was older than this case, and I will not dress it up as anything else. I will not dodge that fact any longer, and I admit the harm I caused.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-a-d-4-S5-empathy-approach-v1-D6,제 동생한테 미안합니다. 그 말밖에 안 나옵니다.,"Your Honor, the diary makes me see that our mother carried the half-brother truth and Jung-hoo's money — both the old regular support and the 300 million won — alone for twenty years. I admit my own actions caused real harm, and I will not put that under my pain. I will state the facts as they are, and accept the responsibility that follows.",non_party_scripted_text,D6,P1,"Your Honor, the diary makes me see that our mother carried the half-brother truth and Jeong-hu's money — both the old regular support and the 300 million won — alone for twenty years. I admit my own actions caused real harm, and I will not put that under my pain. I will state the facts as they are, and accept the responsibility that follows.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-a-d-4-S5-empathy-approach-v2-D6,"정후야, 나는 네가 나를 무너뜨리려는 줄만 알았다. 그런데 넌 반대로 버티게 하려 했구나.","It is painful to read pages where she names the birth secret, names the 90:10 wish, and names every month of Jung-hoo's money, while at home I never noticed any of it. I admit my own actions caused real harm, and I will not put that under my pain. I will not put the weight of this on the other side of the courtroom any longer.",non_party_scripted_text,D6,P1,"It is painful to read pages where she names the birth secret, names the 90:10 wish, and names every month of Jeong-hu's money, while at home I never noticed any of it. I admit my own actions caused real harm, and I will not put that under my pain. I will not put the weight of this on the other side of the courtroom any longer.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-a-d-4-S5-empathy-approach-v4-D6,"어머니에게도, 제 동생에게도 미안합니다. 저는 끝까지 제 억울함만 붙들고 있었습니다.","Your Honor, the diary makes me see that our mother carried the half-brother truth and Jung-hoo's money — both the old regular support and the 300 million won — alone for twenty years. I admit my own actions caused real harm, and I will not put that under my pain. I admit it, including the parts I had kept silent about for years.",non_party_scripted_text,D6,P1,"Your Honor, the diary makes me see that our mother carried the half-brother truth and Jeong-hu's money — both the old regular support and the 300 million won — alone for twenty years. I admit my own actions caused real harm, and I will not put that under my pain. I admit it, including the parts I had kept silent about for years.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-a-d-4-S5-empathy-approach-v5-D6,"이제 와서 무릎 꿇어도 늦겠지만, 그래도 말하겠습니다. 제 동생, 미안하다.","It is painful to read pages where she names the birth secret, names the 90:10 wish, and names every month of Jung-hoo's money, while at home I never noticed any of it. I admit my own actions caused real harm, and I will not put that under my pain. I admit both what I did directly and what I disclosed too late.",non_party_scripted_text,D6,P1,"It is painful to read pages where she names the birth secret, names the 90:10 wish, and names every month of Jeong-hu's money, while at home I never noticed any of it. I admit my own actions caused real harm, and I will not put that under my pain. I admit both what I did directly and what I disclosed too late.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-a-d-4-S5-empathy-approach-v7-D6,형이라는 말도 잠깐씩 낯설게 들립니다. 그 감정까지 제 몫입니다. 그 말까지 제가 감당하겠습니다.,"Your Honor, the diary makes me see that our mother carried the half-brother truth and Jung-hoo's money — both the old regular support and the 300 million won — alone for twenty years. I admit my own actions caused real harm, and I will not put that under my pain. I will not deny that part any longer, and I will answer for what comes next.",non_party_scripted_text,D6,P1,"Your Honor, the diary makes me see that our mother carried the half-brother truth and Jeong-hu's money — both the old regular support and the 300 million won — alone for twenty years. I admit my own actions caused real harm, and I will not put that under my pain. I will not deny that part any longer, and I will answer for what comes next.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-a-d-4-S5-empathy-approach-v8-D6,늦었지만 인정합니다. 정후가 배다른 자식이었다는 말은 아직 제 안에서 정리되지 않았습니다. 이제는 제 몫도 피하지 않겠습니다.,"It is painful to read pages where she names the birth secret, names the 90:10 wish, and names every month of Jung-hoo's money, while at home I never noticed any of it. I admit my own actions caused real harm, and I will not put that under my pain. I will correct the order of the records and my actions on those terms.",non_party_scripted_text,D6,P1,"It is painful to read pages where she names the birth secret, names the 90:10 wish, and names every month of Jeong-hu's money, while at home I never noticed any of it. I admit my own actions caused real harm, and I will not put that under my pain. I will correct the order of the records and my actions on those terms.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-a-d-4-S5-empathy-approach-v10-D6,형이라는 말도 잠깐씩 낯설게 들립니다. 이제는 원망만으로 버티지 않겠습니다. 그래서 그렇게 기록해 주십시오.,"Your Honor, the diary makes me see that our mother carried the half-brother truth and Jung-hoo's money — both the old regular support and the 300 million won — alone for twenty years. I admit my own actions caused real harm, and I will not put that under my pain. I will not dodge that fact any longer, and I admit the harm I caused.",non_party_scripted_text,D6,P1,"Your Honor, the diary makes me see that our mother carried the half-brother truth and Jeong-hu's money — both the old regular support and the 300 million won — alone for twenty years. I admit my own actions caused real harm, and I will not put that under my pain. I will not dodge that fact any longer, and I admit the harm I caused.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-b-d-4-S5-fact-pursuit-v1-D6,그래서 제 몫을 90에서 60으로 낮췄습니다. 형이 분해도 법정까지는 안 가게 하려고요.,"Your Honor, our mother's diary records both the half-brother fact and the old regular support I was sending — Jung-hoo's money each month — and that is why I was so reluctant to walk through it openly. I will not hide the reason behind any of it any longer. I will state the facts as they are, and accept the responsibility that follows.",non_party_scripted_text,D6,P1,"Your Honor, our mother's diary records both the half-brother fact and the old regular support I was sending — Jeong-hu's money each month — and that is why I was so reluctant to walk through it openly. I will not hide the reason behind any of it any longer. I will state the facts as they are, and accept the responsibility that follows.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-b-d-4-S5-fact-pursuit-v2-D6,"제 몫 90을 그대로 두면 형이 자필 연습본을 찾고, 자필 연습본을 찾으면 결국 어머니가 남긴 그 문장까지 닿습니다. 그래서 제 몫을 60으로 낮췄습니다.","On the diary entries, what is written there matches the truth: the birth secret, the old regular support that was Jung-hoo's money, and the factory crisis 300 million I covered during the management rights crisis. I will not hide the reason behind any of it any longer. I will not put the weight of this on the other side of the courtroom any longer.",non_party_scripted_text,D6,P1,"On the diary entries, what is written there matches the truth: the birth secret, the old regular support that was Jeong-hu's money, and the factory crisis 300 million I covered during the management rights crisis. I will not hide the reason behind any of it any longer. I will not put the weight of this on the other side of the courtroom any longer.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-b-d-4-S5-fact-pursuit-v3-D6,제 몫이 60이면 형이 억울해해도 재산 다툼으로만 남을 수 있다고 계산했습니다. 제가 계산했습니다.,"The diary is honest about everything I had been hiding — the half-brother truth, Jung-hoo's money, and the 90:10 share our mother actually wanted to leave me — and I should have read it with my older brother long ago. I will not hide the reason behind any of it any longer. I will not fill the gaps in the records with anything other than the truth from this point on.",non_party_scripted_text,D6,P1,"The diary is honest about everything I had been hiding — the half-brother truth, Jeong-hu's money, and the 90:10 share our mother actually wanted to leave me — and I should have read it with my older brother long ago. I will not hide the reason behind any of it any longer. I will not fill the gaps in the records with anything other than the truth from this point on.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-b-d-4-S5-fact-pursuit-v4-D6,유서를 손댄 이유는 제 몫을 챙기려는 게 아니라 형이 더 깊이 파고들지 못하게 하려는 쪽이었습니다.,"Your Honor, our mother's diary records both the half-brother fact and the old regular support I was sending — Jung-hoo's money each month — and that is why I was so reluctant to walk through it openly. I will not hide the reason behind any of it any longer. I admit it, including the parts I had kept silent about for years.",non_party_scripted_text,D6,P1,"Your Honor, our mother's diary records both the half-brother fact and the old regular support I was sending — Jeong-hu's money each month — and that is why I was so reluctant to walk through it openly. I will not hide the reason behind any of it any longer. I admit it, including the parts I had kept silent about for years.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-b-d-4-S5-fact-pursuit-v5-D6,형을 막으려던 게 아닙니다. 형이 잃을 걸 줄이려던 겁니다. 방법이 잘못됐습니다.,"On the diary entries, what is written there matches the truth: the birth secret, the old regular support that was Jung-hoo's money, and the factory crisis 300 million I covered during the management rights crisis. I will not hide the reason behind any of it any longer. I admit both what I did directly and what I disclosed too late.",non_party_scripted_text,D6,P1,"On the diary entries, what is written there matches the truth: the birth secret, the old regular support that was Jeong-hu's money, and the factory crisis 300 million I covered during the management rights crisis. I will not hide the reason behind any of it any longer. I admit both what I did directly and what I disclosed too late.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-b-d-4-S5-fact-pursuit-v6-D6,"재판관님, 어머니 일기장을 보고 제 오래된 가족 사정을 알게 됐습니다. 그 사실을 혼자 안고 있었습니다. 이제는 피하지 않겠습니다.","The diary is honest about everything I had been hiding — the half-brother truth, Jung-hoo's money, and the 90:10 share our mother actually wanted to leave me — and I should have read it with my older brother long ago. I will not hide the reason behind any of it any longer. The remaining disputes have to be sorted out on the premise of that fact.",non_party_scripted_text,D6,P1,"The diary is honest about everything I had been hiding — the half-brother truth, Jeong-hu's money, and the 90:10 share our mother actually wanted to leave me — and I should have read it with my older brother long ago. I will not hide the reason behind any of it any longer. The remaining disputes have to be sorted out on the premise of that fact.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-b-d-4-S5-fact-pursuit-v7-D6,그 사실을 혼자 안고 있었습니다. 그 책임을 인정합니다.,"Your Honor, our mother's diary records both the half-brother fact and the old regular support I was sending — Jung-hoo's money each month — and that is why I was so reluctant to walk through it openly. I will not hide the reason behind any of it any longer. I will not deny that part any longer, and I will answer for what comes next.",non_party_scripted_text,D6,P1,"Your Honor, our mother's diary records both the half-brother fact and the old regular support I was sending — Jeong-hu's money each month — and that is why I was so reluctant to walk through it openly. I will not hide the reason behind any of it any longer. I will not deny that part any longer, and I will answer for what comes next.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-b-d-4-S5-fact-pursuit-v8-D6,말을 아낀 것도 제 선택이었습니다. 어머니 일기장을 보고 제 오래된 가족 사정을 알게 됐습니다. 늦었지만 끝까지 말하겠습니다.,"On the diary entries, what is written there matches the truth: the birth secret, the old regular support that was Jung-hoo's money, and the factory crisis 300 million I covered during the management rights crisis. I will not hide the reason behind any of it any longer. I will correct the order of the records and my actions on those terms.",non_party_scripted_text,D6,P1,"On the diary entries, what is written there matches the truth: the birth secret, the old regular support that was Jeong-hu's money, and the factory crisis 300 million I covered during the management rights crisis. I will not hide the reason behind any of it any longer. I will correct the order of the records and my actions on those terms.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-b-d-4-S5-fact-pursuit-v9-D6,어머니 일기장을 보고 제 오래된 가족 사정을 알게 됐습니다. 숨긴 대가도 제 몫입니다.,"The diary is honest about everything I had been hiding — the half-brother truth, Jung-hoo's money, and the 90:10 share our mother actually wanted to leave me — and I should have read it with my older brother long ago. I will not hide the reason behind any of it any longer. What the other side has been seeing in the records and what I had been hiding line up right here.",non_party_scripted_text,D6,P1,"The diary is honest about everything I had been hiding — the half-brother truth, Jeong-hu's money, and the 90:10 share our mother actually wanted to leave me — and I should have read it with my older brother long ago. I will not hide the reason behind any of it any longer. What the other side has been seeing in the records and what I had been hiding line up right here.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-b-d-4-S5-fact-pursuit-v10-D6,그 사실을 혼자 안고 있었습니다. 늦게라도 분명히 말하겠습니다. 그 말까지 감당하겠습니다.,"Your Honor, our mother's diary records both the half-brother fact and the old regular support I was sending — Jung-hoo's money each month — and that is why I was so reluctant to walk through it openly. I will not hide the reason behind any of it any longer. I will not dodge that fact any longer, and I admit the harm I caused.",non_party_scripted_text,D6,P1,"Your Honor, our mother's diary records both the half-brother fact and the old regular support I was sending — Jeong-hu's money each month — and that is why I was so reluctant to walk through it openly. I will not hide the reason behind any of it any longer. I will not dodge that fact any longer, and I admit the harm I caused.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-b-d-4-S5-motive-search-v1-D6,결국 법정까지 왔으니 제 계산이 틀린 겁니다.,"Your Honor, my reason for not walking through the diary line by line is that almost every page touches the half-brother fact or Jung-hoo's money, and unlocking one entry unlocks the rest. My motive was protecting the family, and I admit it was not enough to justify the silence. I will state the facts as they are, and accept the responsibility that follows.",non_party_scripted_text,D6,P1,"Your Honor, my reason for not walking through the diary line by line is that almost every page touches the half-brother fact or Jeong-hu's money, and unlocking one entry unlocks the rest. My motive was protecting the family, and I admit it was not enough to justify the silence. I will state the facts as they are, and accept the responsibility that follows.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-b-d-4-S5-motive-search-v4-D6,말씀드릴 용기가 없어서 숫자를 만졌습니다. 진실을 말하는 대신 비율로 막아보려 했습니다.,"Your Honor, my reason for not walking through the diary line by line is that almost every page touches the half-brother fact or Jung-hoo's money, and unlocking one entry unlocks the rest. My motive was protecting the family, and I admit it was not enough to justify the silence. I admit it, including the parts I had kept silent about for years.",non_party_scripted_text,D6,P1,"Your Honor, my reason for not walking through the diary line by line is that almost every page touches the half-brother fact or Jeong-hu's money, and unlocking one entry unlocks the rest. My motive was protecting the family, and I admit it was not enough to justify the silence. I admit it, including the parts I had kept silent about for years.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-b-d-4-S5-motive-search-v7-D6,그게 제가 문서를 고친 가장 깊은 이유였습니다. 그 책임을 인정합니다.,"Your Honor, my reason for not walking through the diary line by line is that almost every page touches the half-brother fact or Jung-hoo's money, and unlocking one entry unlocks the rest. My motive was protecting the family, and I admit it was not enough to justify the silence. I will not deny that part any longer, and I will answer for what comes next.",non_party_scripted_text,D6,P1,"Your Honor, my reason for not walking through the diary line by line is that almost every page touches the half-brother fact or Jeong-hu's money, and unlocking one entry unlocks the rest. My motive was protecting the family, and I admit it was not enough to justify the silence. I will not deny that part any longer, and I will answer for what comes next.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
