id,category,source,case_id,key_path,ko,en,ja,zh-CN,notes
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_system_message_.entries_witness_new_available_.variants_sys-witness-new_available-v4_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[system_message].entries[witness|new_available].variants[sys-witness-new_available-v4].text,증인 호출이 가능하다. 숨은 사실이 다른 입으로 나온다.,Witness calling is possible. A hidden fact comes out through another mouth.,証人呼び出しが可能だ。隠れた事実が別の口から出る。,可以传唤证人。隐藏事实将通过另一张口说出。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_system_message_.entries_witness_new_available_.variants_sys-witness-new_available-v5_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[system_message].entries[witness|new_available].variants[sys-witness-new_available-v5].text,바깥의 눈이 들어오며 진술의 무게가 달라진다.,"Outside eyes enter, changing the weight of the statements.",外の目が入り、陳述の重みが変わる。,外部视角进入，陈述分量随之改变。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-1_full_.variants_w-1-full-v1_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-1|full].variants[w-1-full-v1].behaviorHint,오해를 바로잡을 사실을 중립적으로 또렷하게 말한다.,States the fact that corrects the misunderstanding neutrally and clearly.,誤解を正す事実を中立的にはっきり述べる。,中立而清楚地说明纠正误会的事实。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-1_full_.variants_w-1-full-v1_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-1|full].variants[w-1-full-v1].text,그 층에 여자 혼자 사는 집은 없는 걸로 압니다. 가족이 사는 세대는 있습니다.,"As far as I know, there is no home on that floor where a woman lives alone. There are family households.",その階に女性が一人で暮らす部屋はないと認識しています。家族で住んでいる世帯はあります。,据我所知，那一层没有女性独居的住户。有家人同住的住户。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-1_full_.variants_w-1-full-v10_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-1|full].variants[w-1-full-v10].behaviorHint,오해를 바로잡을 사실을 중립적으로 또렷하게 말한다.,States the fact that corrects the misunderstanding neutrally and clearly.,誤解を正す事実を中立的にはっきり述べる。,中立而清楚地说明纠正误会的事实。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-1_full_.variants_w-1-full-v10_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-1|full].variants[w-1-full-v10].text,여자 혼자 사는 집을 찾으려는 설명과는 제 기억이 맞지 않습니다. 가족 세대가 있습니다.,My memory does not match the explanation that this was a home where a woman lived alone. There are family households.,女性が一人で暮らす部屋を探すような説明とは、私の記憶が合いません。家族世帯があります。,那种要找女性独居住户的说法，与我的记忆不符。那里有家庭住户。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-1_full_.variants_w-1-full-v2_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-1|full].variants[w-1-full-v2].behaviorHint,오해를 바로잡을 사실을 중립적으로 또렷하게 말한다.,States the fact that corrects the misunderstanding neutrally and clearly.,誤解を正す事実を中立的にはっきり述べる。,中立而清楚地说明纠正误会的事实。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-1_full_.variants_w-1-full-v2_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-1|full].variants[w-1-full-v2].text,제가 아는 그 라인에는 1인 여성 세대가 없습니다. 아이가 있는 집은 있습니다.,"In that line, as far as I know, there are no single-woman households. There are homes with children.",私の知るそのラインには、女性一人の世帯はありません。子どものいる家はあります。,据我所知，那一排没有女性单人住户。有带孩子的住户。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-1_full_.variants_w-1-full-v3_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-1|full].variants[w-1-full-v3].behaviorHint,오해를 바로잡을 사실을 중립적으로 또렷하게 말한다.,States the fact that corrects the misunderstanding neutrally and clearly.,誤解を正す事実を中立的にはっきり述べる。,中立而清楚地说明纠正误会的事实。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-1_full_.variants_w-1-full-v3_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-1|full].variants[w-1-full-v3].text,외도 상대 집이라고 단정할 분위기는 아니었습니다. 그 층은 대체로 가족 세대입니다.,It was not an atmosphere where I would conclude it was an affair partner’s home. That floor is mostly family households.,不倫相手の家だと断定するような雰囲気ではありませんでした。その階はおおむね家族世帯です。,不能断定那是出轨对象的家。那一层大多是家庭住户。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-1_full_.variants_w-1-full-v4_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-1|full].variants[w-1-full-v4].behaviorHint,오해를 바로잡을 사실을 중립적으로 또렷하게 말한다.,States the fact that corrects the misunderstanding neutrally and clearly.,誤解を正す事実を中立的にはっきり述べる。,中立而清楚地说明纠正误会的事实。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-1_full_.variants_w-1-full-v4_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-1|full].variants[w-1-full-v4].text,그 차 주인분이 가신 층에는 가족 단위 입주민이 있습니다. 혼자 사는 여성 집은 모릅니다.,There are family-unit residents on the floor where that car owner went. I do not know of a home where a woman lives alone.,その車の持ち主が行った階には、家族単位の入居者がいます。女性が一人で暮らす部屋は知りません。,那辆车的主人去的楼层有家庭住户。我不知道那里有女性独居的房子。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-1_full_.variants_w-1-full-v5_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-1|full].variants[w-1-full-v5].behaviorHint,오해를 바로잡을 사실을 중립적으로 또렷하게 말한다.,States the fact that corrects the misunderstanding neutrally and clearly.,誤解を正す事実を中立的にはっきり述べる。,中立而清楚地说明纠正误会的事实。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-1_full_.variants_w-1-full-v5_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-1|full].variants[w-1-full-v5].text,"정확한 호수까지 말하긴 조심스럽지만, 여자 혼자 사는 집으로 기억하진 않습니다.","I should be careful about giving the exact unit number, but I do not remember it as a home where a woman lives alone.",正確な号室まで言うのは慎重になりますが、女性が一人で暮らす部屋としては記憶していません。,具体房号我需要谨慎，但我不记得那是女性独居的住户。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-1_full_.variants_w-1-full-v6_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-1|full].variants[w-1-full-v6].behaviorHint,오해를 바로잡을 사실을 중립적으로 또렷하게 말한다.,States the fact that corrects the misunderstanding neutrally and clearly.,誤解を正す事実を中立的にはっきり述べる。,中立而清楚地说明纠正误会的事实。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-1_full_.variants_w-1-full-v6_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-1|full].variants[w-1-full-v6].text,"제가 관리대장을 다 말할 순 없지만, 그 층에 혼자 사는 여성 세대는 없다고 봅니다.","I cannot disclose the whole management ledger, but I believe there are no women living alone on that floor.",管理台帳をすべて話すことはできませんが、その階に女性の一人世帯はないと見ています。,我不能把管理台账全都说出来，但我认为那一层没有女性独居住户。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-1_full_.variants_w-1-full-v7_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-1|full].variants[w-1-full-v7].behaviorHint,오해를 바로잡을 사실을 중립적으로 또렷하게 말한다.,States the fact that corrects the misunderstanding neutrally and clearly.,誤解を正す事実を中立的にはっきり述べる。,中立而清楚地说明纠正误会的事实。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-1_full_.variants_w-1-full-v7_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-1|full].variants[w-1-full-v7].text,"방문 빈도는 있었지만, 그게 딴집 살림이라고 말할 근거는 제게 없습니다.","There was visit frequency, but I have no basis to say it was a secret second household.",訪問頻度はありましたが、それを別宅暮らしだと言える根拠は私にはありません。,探访频率确实存在，但我没有依据说那是另组家庭。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-1_full_.variants_w-1-full-v8_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-1|full].variants[w-1-full-v8].behaviorHint,오해를 바로잡을 사실을 중립적으로 또렷하게 말한다.,States the fact that corrects the misunderstanding neutrally and clearly.,誤解を正す事実を中立的にはっきり述べる。,中立而清楚地说明纠正误会的事实。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-1_full_.variants_w-1-full-v8_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-1|full].variants[w-1-full-v8].text,그 층에는 아이가 오가는 집이 있습니다. 여성 혼자 사는 세대라는 말은 맞지 않습니다.,There is a home on that floor where a child comes and goes. The claim that it is a woman living alone does not fit.,その階には子どもが出入りする家があります。女性が一人で暮らす世帯という話は合いません。,那一层有孩子出入的住户。说是女性独居住户并不符合。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-1_full_.variants_w-1-full-v9_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-1|full].variants[w-1-full-v9].behaviorHint,오해를 바로잡을 사실을 중립적으로 또렷하게 말한다.,States the fact that corrects the misunderstanding neutrally and clearly.,誤解を正す事実を中立的にはっきり述べる。,中立而清楚地说明纠正误会的事实。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-1_full_.variants_w-1-full-v9_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-1|full].variants[w-1-full-v9].text,"경비원으로 본 사실만 말하면, 가족 세대 쪽 출입으로 보는 게 더 맞습니다.","Speaking only to what I saw as the guard, it is more accurate to view it as entry to a family household.",警備員として見た事実だけを言えば、家族世帯側への出入りと見るほうが合っています。,只说我作为保安看到的事实，更像是出入家庭住户。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-1_partial_.variants_w-1-partial-v1_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-1|partial].variants[w-1-partial-v1].behaviorHint,근무 중 기억한 빈도와 체류 시간을 사무적으로 짚는다.,"Businesslike, points out the frequency and stay time remembered from duty.",勤務中に記憶した頻度と滞在時間を事務的に示す。,以业务口吻指出值勤时记住的频率和停留时间。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-1_partial_.variants_w-1-partial-v1_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-1|partial].variants[w-1-partial-v1].text,1주일에 2~3번 정도는 봤습니다. 보통 저녁에 들어와 한동안 머물렀습니다.,I saw him about two or three times a week. He usually came in during the evening and stayed for a while.,週に2、3回ほどは見ました。たいてい夕方に入って、しばらく滞在していました。,我大约每周见到他两三次。通常傍晚进去，停留一段时间。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-1_partial_.variants_w-1-partial-v10_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-1|partial].variants[w-1-partial-v10].behaviorHint,근무 중 기억한 빈도와 체류 시간을 사무적으로 짚는다.,"Businesslike, points out the frequency and stay time remembered from duty.",勤務中に記憶した頻度と滞在時間を事務的に示す。,以业务口吻指出值勤时记住的频率和停留时间。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-1_partial_.variants_w-1-partial-v10_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-1|partial].variants[w-1-partial-v10].text,"호수는 말하기 어렵지만, 그 층 출입이 반복된 건 기억합니다.","It is hard to state the unit number, but I remember repeated entries to that floor.",号室は言いにくいですが、その階への出入りが繰り返されたことは覚えています。,房号不方便说，但我记得他反复出入那一层。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-1_partial_.variants_w-1-partial-v2_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-1|partial].variants[w-1-partial-v2].behaviorHint,근무 중 기억한 빈도와 체류 시간을 사무적으로 짚는다.,"Businesslike, points out the frequency and stay time remembered from duty.",勤務中に記憶した頻度と滞在時間を事務的に示す。,以业务口吻指出值勤时记住的频率和停留时间。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-1_partial_.variants_w-1-partial-v2_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-1|partial].variants[w-1-partial-v2].text,짧게 물건만 놓고 가는 수준은 아니었습니다. 몇 시간 있다 나간 날도 있었습니다.,It was not just a quick drop-off of items. On some days he stayed a few hours before leaving.,短く物だけ置いて帰る程度ではありませんでした。数時間いてから出た日もありました。,不是短暂放下东西就走的程度。有些天他待了几个小时才离开。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-1_partial_.variants_w-1-partial-v3_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-1|partial].variants[w-1-partial-v3].behaviorHint,근무 중 기억한 빈도와 체류 시간을 사무적으로 짚는다.,"Businesslike, points out the frequency and stay time remembered from duty.",勤務中に記憶した頻度と滞在時間を事務的に示す。,以业务口吻指出值勤时记住的频率和停留时间。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-1_partial_.variants_w-1-partial-v3_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-1|partial].variants[w-1-partial-v3].text,퇴근 시간 뒤에 오는 일이 잦았습니다. 밤늦게 나가는 모습도 본 적 있습니다.,He often came after work hours. I also saw him leave late at night.,退勤時間の後に来ることが多かったです。夜遅く出ていく姿も見たことがあります。,他常在下班时间后过来。我也见过他深夜离开。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-1_partial_.variants_w-1-partial-v4_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-1|partial].variants[w-1-partial-v4].behaviorHint,근무 중 기억한 빈도와 체류 시간을 사무적으로 짚는다.,"Businesslike, points out the frequency and stay time remembered from duty.",勤務中に記憶した頻度と滞在時間を事務的に示す。,以业务口吻指出值勤时记住的频率和停留时间。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-1_partial_.variants_w-1-partial-v4_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-1|partial].variants[w-1-partial-v4].text,그 차 주인분은 반복해서 왔습니다. 정확한 호수는 몰라도 같은 층으로 올라갔습니다.,"The owner of that car came repeatedly. Even if I do not know the exact unit, he went up to the same floor.",その車の持ち主は繰り返し来ていました。正確な号室は分からなくても、同じ階へ上がっていました。,那辆车的主人反复来过。即使不知道具体房号，他也是上到同一层。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-1_partial_.variants_w-1-partial-v5_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-1|partial].variants[w-1-partial-v5].behaviorHint,근무 중 기억한 빈도와 체류 시간을 사무적으로 짚는다.,"Businesslike, points out the frequency and stay time remembered from duty.",勤務中に記憶した頻度と滞在時間を事務的に示す。,以业务口吻指出值勤时记住的频率和停留时间。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-1_partial_.variants_w-1-partial-v5_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-1|partial].variants[w-1-partial-v5].text,평균으로 보면 주 2회 안팎은 출입했습니다. 시간대는 주로 저녁이었습니다.,"On average, he came and went around twice a week. The time was mostly evening.",平均で見ると週2回前後は出入りしていました。時間帯は主に夕方でした。,平均来看，每周出入两次左右。时间段主要是傍晚。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-1_partial_.variants_w-1-partial-v6_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-1|partial].variants[w-1-partial-v6].behaviorHint,근무 중 기억한 빈도와 체류 시간을 사무적으로 짚는다.,"Businesslike, points out the frequency and stay time remembered from duty.",勤務中に記憶した頻度と滞在時間を事務的に示す。,以业务口吻指出值勤时记住的频率和停留时间。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-1_partial_.variants_w-1-partial-v6_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-1|partial].variants[w-1-partial-v6].text,몇 번은 엘리베이터에서 같은 층을 눌렀습니다. 방문 시간이 짧지는 않았습니다.,"A few times, I saw him press the same floor in the elevator. The visits were not short.",何度か、エレベーターで同じ階を押していました。訪問時間は短くありませんでした。,有几次我看到他在电梯里按同一层。探访时间并不短。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-1_partial_.variants_w-1-partial-v7_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-1|partial].variants[w-1-partial-v7].behaviorHint,근무 중 기억한 빈도와 체류 시간을 사무적으로 짚는다.,"Businesslike, points out the frequency and stay time remembered from duty.",勤務中に記憶した頻度と滞在時間を事務的に示す。,以业务口吻指出值勤时记住的频率和停留时间。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-1_partial_.variants_w-1-partial-v7_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-1|partial].variants[w-1-partial-v7].text,장기 방문처럼 보인 날이 있습니다. 잠깐 들르는 손님하고는 달랐습니다.,There were days that looked like long visits. It was different from someone just stopping by.,長めの訪問のように見えた日があります。少し立ち寄る客とは違いました。,有些天看起来像长时间探访。和短暂停留的客人不同。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-1_partial_.variants_w-1-partial-v8_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-1|partial].variants[w-1-partial-v8].behaviorHint,근무 중 기억한 빈도와 체류 시간을 사무적으로 짚는다.,"Businesslike, points out the frequency and stay time remembered from duty.",勤務中に記憶した頻度と滞在時間を事務的に示す。,以业务口吻指出值勤时记住的频率和停留时间。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-1_partial_.variants_w-1-partial-v8_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-1|partial].variants[w-1-partial-v8].text,방문이 일정하게 반복됐습니다. 그래서 차량 번호도 눈에 익었습니다.,The visits repeated at a steady pace. That is why the license plate became familiar.,訪問が一定して繰り返されていました。だから車両番号も見覚えがありました。,探访稳定重复。所以车牌号也看熟了。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-1_partial_.variants_w-1-partial-v9_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-1|partial].variants[w-1-partial-v9].behaviorHint,근무 중 기억한 빈도와 체류 시간을 사무적으로 짚는다.,"Businesslike, points out the frequency and stay time remembered from duty.",勤務中に記憶した頻度と滞在時間を事務的に示す。,以业务口吻指出值勤时记住的频率和停留时间。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-1_partial_.variants_w-1-partial-v9_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-1|partial].variants[w-1-partial-v9].text,제가 본 범위에서는 저녁에 들어와 밤에 나가는 패턴이 있었습니다.,"Within what I saw, there was a pattern of entering in the evening and leaving at night.",私が見た範囲では、夕方に入り夜に出るパターンがありました。,在我看到的范围内，有傍晚进去、夜里出来的模式。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-1_vague_.variants_w-1-vague-v1_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-1|vague].variants[w-1-vague-v1].behaviorHint,경비원답게 본 범위만 말하고 단정은 피한다.,"As a guard, states only what was seen and avoids conclusions.",警備員らしく、見た範囲だけを話して断定を避ける。,像保安一样只说自己看到的范围，避免断定。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-1_vague_.variants_w-1-vague-v1_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-1|vague].variants[w-1-vague-v1].text,그 차 주인분을 본 적은 있습니다. 다만 정확한 호수까지는 제가 확인하지 않습니다.,I have seen the owner of that car. But I do not verify the exact unit number.,その車の持ち主を見たことはあります。ただ、正確な号室までは私は確認しません。,我见过那辆车的主人。但具体房号我不会核实到那个程度。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-1_vague_.variants_w-1-vague-v10_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-1|vague].variants[w-1-vague-v10].behaviorHint,경비원답게 본 범위만 말하고 단정은 피한다.,"As a guard, states only what was seen and avoids conclusions.",警備員らしく、見た範囲だけを話して断定を避ける。,像保安一样只说自己看到的范围，避免断定。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-1_vague_.variants_w-1-vague-v10_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-1|vague].variants[w-1-vague-v10].text,경비 입장에서는 출입 정도만 봅니다. 누구를 만나러 왔는지는 모릅니다.,"From a guard’s position, I only see the entry itself. I do not know whom he came to meet.",警備の立場では、出入りの程度だけを見ます。誰に会いに来たのかは分かりません。,从保安立场，只能看到出入程度。不知道他是来见谁的。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-1_vague_.variants_w-1-vague-v2_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-1|vague].variants[w-1-vague-v2].behaviorHint,경비원답게 본 범위만 말하고 단정은 피한다.,"As a guard, states only what was seen and avoids conclusions.",警備員らしく、見た範囲だけを話して断定を避ける。,像保安一样只说自己看到的范围，避免断定。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-1_vague_.variants_w-1-vague-v2_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-1|vague].variants[w-1-vague-v2].text,저녁 무렵 출입하는 모습은 몇 번 봤습니다. 어느 집인지 단정하긴 어렵습니다.,I saw him coming and going around evening a few times. It is hard to say which home.,夕方ごろに出入りする姿は何度か見ました。どの家か断定するのは難しいです。,我几次见到他傍晚时出入。很难断定是哪一家。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
