id,category,source,case_id,key_path,ko,en,ja,zh-CN,notes
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_system_message_.entries_evidence_trap_notice_.variants_sys-evidence-trap_notice-v3_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[system_message].entries[evidence|trap_notice].variants[sys-evidence-trap_notice-v3].text,이 자료는 성급히 내밀면 다른 책임을 덮을 수 있다.,"Presented too quickly, this material may end up shielding a different responsibility.",証拠を出す前に、まず動機の足場を確かめろ。,"请同步:这件证据,递给谁,刀锋的方向也不同。请保留此节奏。","Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_system_message_.entries_evidence_trap_notice_.variants_sys-evidence-trap_notice-v4_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[system_message].entries[evidence|trap_notice].variants[sys-evidence-trap_notice-v4].text,증거의 방향을 고르자. 한쪽 말만 키울 수 있다.,Choose the direction of the evidence — it can amplify only one side.,提示が早すぎれば、揺れる前に相手が立て直す。,"请归档:这件证据,递给谁,刀锋的方向也不同。请确认是否仍有遗漏。","Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_system_message_.entries_evidence_trap_notice_.variants_sys-evidence-trap_notice-v5_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[system_message].entries[evidence|trap_notice].variants[sys-evidence-trap_notice-v5].text,조심해서 제시하라. 이 증거는 오독의 틈도 품고 있다.,Present with care. This evidence also carries room for misreading.,熟していない一手は、対話を冷やしてしまう。,"请等待回应:这件证据,递给谁,刀锋的方向也不同。请保存当前状态。","Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_system_message_.entries_interrogation_judge_contradiction_trigger_.variants_sys-interrogation-judge_contradiction_t,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[system_message].entries[interrogation|judge_contradiction_trigger].variants[sys-interrogation-judge_contradiction_trigger-v1].text,양측 진술 사이에 갈라진 지점이 보인다.,A split between the two sides' testimonies is showing.,裁判官が矛盾を察した。介入の準備が整いつつある。,"两边的陈述之间,出现了一道裂缝。","Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_system_message_.entries_interrogation_judge_contradiction_trigger_.variants_sys-interrogation-judge_contradiction_t,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[system_message].entries[interrogation|judge_contradiction_trigger].variants[sys-interrogation-judge_contradiction_trigger-v2].text,앞선 말과 지금 말이 어긋나며 재판관이 멈춘다.,Earlier words and current words diverge — the judge pauses.,証言の食い違いに裁判官の目が向く。,"请重新整理路径。两边的陈述之间,出现了一道裂缝。请等待下一轮证词。","Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_system_message_.entries_interrogation_judge_contradiction_trigger_.variants_sys-interrogation-judge_contradiction_t,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[system_message].entries[interrogation|judge_contradiction_trigger].variants[sys-interrogation-judge_contradiction_trigger-v3].text,진술의 틈이 벌어진다. 재판관이 그 지점을 짚는다.,A gap in the testimony widens. The judge marks the spot.,裁判官が言葉のずれを認め、問いを構える。,"请换一个切入口。两边的陈述之间,出现了一道裂缝。请保留此节奏。","Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_system_message_.entries_interrogation_judge_contradiction_trigger_.variants_sys-interrogation-judge_contradiction_t,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[system_message].entries[interrogation|judge_contradiction_trigger].variants[sys-interrogation-judge_contradiction_trigger-v4].text,말의 방향이 달라졌다. 이제 그 이유를 물을 수 있다.,The direction of the words has changed. You can ask why now.,裁判官の介入が近い。整わぬ言葉が見過ごされない。,"请把这一帧标记。两边的陈述之间,出现了一道裂缝。请确认是否仍有遗漏。","Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_system_message_.entries_interrogation_judge_contradiction_trigger_.variants_sys-interrogation-judge_contradiction_t,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[system_message].entries[interrogation|judge_contradiction_trigger].variants[sys-interrogation-judge_contradiction_trigger-v5].text,서로 다른 기억이 같은 장면 위에서 충돌한다.,Different memories collide over the same scene.,裁判官が介入の合図を出した。,"请回到开端再走一遍。两边的陈述之间,出现了一道裂缝。请保存当前状态。","Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_system_message_.entries_interrogation_repeat_warning_.variants_sys-interrogation-repeat_warning-v1_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[system_message].entries[interrogation|repeat_warning].variants[sys-interrogation-repeat_warning-v1].text,같은 질문이 맴돈다. 다른 틈을 찾아보자.,The same question is circling. Try a different opening.,同じ問いが空回りしている。別の隙を探そう。,相同的问题在原地打转。换个切口试试。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_system_message_.entries_interrogation_repeat_warning_.variants_sys-interrogation-repeat_warning-v2_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[system_message].entries[interrogation|repeat_warning].variants[sys-interrogation-repeat_warning-v2].text,반복 추궁은 닫힌 문만 두드린다. 방향을 바꿔라.,Repeated pressing only knocks on a closed door. Change direction.,繰り返しの追及は閉じた扉を叩くだけだ。方向を変えろ。,请重新整理路径。相同的问题在原地打转。换个切口试试。请等待下一轮证词。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_system_message_.entries_interrogation_repeat_warning_.variants_sys-interrogation-repeat_warning-v3_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[system_message].entries[interrogation|repeat_warning].variants[sys-interrogation-repeat_warning-v3].text,비슷한 질문이 이어져 진술이 굳어간다.,Similar questions in a row are letting the testimony harden.,似た問いが続き、相手の証言が固まっていく。,请换一个切入口。相同的问题在原地打转。换个切口试试。请保留此节奏。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_system_message_.entries_interrogation_repeat_warning_.variants_sys-interrogation-repeat_warning-v4_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[system_message].entries[interrogation|repeat_warning].variants[sys-interrogation-repeat_warning-v4].text,같은 길은 막혔다. 증거나 동기로 옮겨가자.,This route is blocked. Move to evidence or motive instead.,同じ道は塞がれた。証拠か動機へと切り替えよう。,请把这一帧标记。相同的问题在原地打转。换个切口试试。请确认是否仍有遗漏。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_system_message_.entries_interrogation_repeat_warning_.variants_sys-interrogation-repeat_warning-v5_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[system_message].entries[interrogation|repeat_warning].variants[sys-interrogation-repeat_warning-v5].text,되풀이된 질문 앞에서 상대가 더 잠긴다.,"Faced with the same question again, the other side closes up further.",繰り返された問いの前で、相手はさらに口を閉ざす。,请回到开端再走一遍。相同的问题在原地打转。换个切口试试。请保存当前状态。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_system_message_.entries_meta_emotion_phase_shift_trigger_.variants_sys-meta-emotion_phase_shift_trigger-v1_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[system_message].entries[meta|emotion_phase_shift_trigger].variants[sys-meta-emotion_phase_shift_trigger-v1].text,붙들던 표정이 무너지며 말의 결이 바뀐다.,The held expression breaks and the grain of the words changes.,感情の波が次の段階へ移る。,"强撑的表情崩了,话语的纹理也跟着改变。","Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_system_message_.entries_meta_emotion_phase_shift_trigger_.variants_sys-meta-emotion_phase_shift_trigger-v2_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[system_message].entries[meta|emotion_phase_shift_trigger].variants[sys-meta-emotion_phase_shift_trigger-v2].text,감정이 한계에 닿고 진술의 속도가 흔들린다.,Emotion reaches its limit and the speed of the testimony falters.,法廷の空気が変わる気配がある。,"请重新整理路径。强撑的表情崩了,话语的纹理也跟着改变。请等待下一轮证词。","Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_system_message_.entries_meta_emotion_phase_shift_trigger_.variants_sys-meta-emotion_phase_shift_trigger-v3_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[system_message].entries[meta|emotion_phase_shift_trigger].variants[sys-meta-emotion_phase_shift_trigger-v3].text,버티던 목소리가 꺾이며 다른 말이 새어 나온다.,The voice that was holding cracks; a different word leaks out.,当事者の感情が新たな相に入る。,"请换一个切入口。强撑的表情崩了,话语的纹理也跟着改变。请保留此节奏。","Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_system_message_.entries_meta_emotion_phase_shift_trigger_.variants_sys-meta-emotion_phase_shift_trigger-v4_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[system_message].entries[meta|emotion_phase_shift_trigger].variants[sys-meta-emotion_phase_shift_trigger-v4].text,분노 뒤에 있던 두려움이 앞으로 나온다.,"Behind the anger, the fear that was hiding moves forward.",感情の局面が切り替わり、言葉の色も変わる。,"请把这一帧标记。强撑的表情崩了,话语的纹理也跟着改变。请确认是否仍有遗漏。","Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_system_message_.entries_meta_emotion_phase_shift_trigger_.variants_sys-meta-emotion_phase_shift_trigger-v5_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[system_message].entries[meta|emotion_phase_shift_trigger].variants[sys-meta-emotion_phase_shift_trigger-v5].text,차갑던 대답이 흔들리고 속내가 드러나기 시작한다.,The cool answers waver; the inner story begins to show.,空気が一段静まり、本心が滲み始める。,"请回到开端再走一遍。强撑的表情崩了,话语的纹理也跟着改变。请保存当前状态。","Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_system_message_.entries_meta_rapport_milestone_trigger_.variants_sys-meta-rapport_milestone_trigger-v1_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[system_message].entries[meta|rapport_milestone_trigger].variants[sys-meta-rapport_milestone_trigger-v1].text,경계가 조금 풀리고 더 깊은 말이 따라붙는다.,The guard loosens slightly and deeper words follow.,当事者が一歩踏み込んで語り始めた。,"戒备稍稍松开,更深的话也跟着浮了出来。","Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_system_message_.entries_meta_rapport_milestone_trigger_.variants_sys-meta-rapport_milestone_trigger-v2_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[system_message].entries[meta|rapport_milestone_trigger].variants[sys-meta-rapport_milestone_trigger-v2].text,재판관을 향한 신뢰가 쌓이며 말문이 넓어진다.,Trust toward the judge accumulates and the speaker opens up.,相手の心の壁が薄くなる兆しがある。,"请重新整理路径。戒备稍稍松开,更深的话也跟着浮了出来。请等待下一轮证词。","Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_system_message_.entries_meta_rapport_milestone_trigger_.variants_sys-meta-rapport_milestone_trigger-v3_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[system_message].entries[meta|rapport_milestone_trigger].variants[sys-meta-rapport_milestone_trigger-v3].text,상대의 방어가 내려가고 숨은 이유가 가까워진다.,The other side's defense lowers and the hidden reason draws closer.,対話の温度が動き、語り口が変わる。,"请换一个切入口。戒备稍稍松开,更深的话也跟着浮了出来。请保留此节奏。","Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_system_message_.entries_meta_rapport_milestone_trigger_.variants_sys-meta-rapport_milestone_trigger-v4_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[system_message].entries[meta|rapport_milestone_trigger].variants[sys-meta-rapport_milestone_trigger-v4].text,조심스러운 신뢰가 생기며 고백의 문이 열린다.,A careful trust forms; the door to a confession opens.,関係の節目を越え、言葉に余白が出る。,"请把这一帧标记。戒备稍稍松开,更深的话也跟着浮了出来。请确认是否仍有遗漏。","Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_system_message_.entries_meta_rapport_milestone_trigger_.variants_sys-meta-rapport_milestone_trigger-v5_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[system_message].entries[meta|rapport_milestone_trigger].variants[sys-meta-rapport_milestone_trigger-v5].text,날 선 대답 뒤에서 조금 더 솔직한 말이 나온다.,"Behind the sharp answer, a slightly more honest word emerges.",相手が一段深いことを話す覚悟を見せる。,"请回到开端再走一遍。戒备稍稍松开,更深的话也跟着浮了出来。请保存当前状态。","Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_system_message_.entries_phase_transition_.variants_sys-phase-transition-v1_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[system_message].entries[phase|transition].variants[sys-phase-transition-v1].text,국면이 바뀐다. 흩어진 단서를 다시 엮을 때다.,The phase changes. Time to weave the scattered clues again.,局面が次へ移る。これまでの言葉が試される。,局面在变。是时候重新串起散落的线索。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_system_message_.entries_phase_transition_.variants_sys-phase-transition-v2_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[system_message].entries[phase|transition].variants[sys-phase-transition-v2].text,새 국면이 열린다. 방금 나온 말이 새 길을 만든다.,A new phase opens. What was just said carves a new path.,段階が進んだ。これからの追及は重みを増す。,请重新整理路径。局面在变。是时候重新串起散落的线索。请等待下一轮证词。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_system_message_.entries_phase_transition_.variants_sys-phase-transition-v3_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[system_message].entries[phase|transition].variants[sys-phase-transition-v3].text,판의 중심이 옮겨간다. 질문의 순서도 달라진다.,The center of the field shifts. The order of questions changes too.,審理の段が変わる。気を引き締めろ。,请换一个切入口。局面在变。是时候重新串起散落的线索。请保留此节奏。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_system_message_.entries_phase_transition_.variants_sys-phase-transition-v4_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[system_message].entries[phase|transition].variants[sys-phase-transition-v4].text,새 단계로 들어선다. 이전 진술이 다른 뜻을 얻는다.,You enter a new stage. Earlier testimony takes on a different meaning.,次の局面に入る。今までの整理が問われる。,请把这一帧标记。局面在变。是时候重新串起散落的线索。请确认是否仍有遗漏。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_system_message_.entries_phase_transition_.variants_sys-phase-transition-v5_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[system_message].entries[phase|transition].variants[sys-phase-transition-v5].text,숨은 축이 올라오며 사건의 결이 바뀐다.,A hidden axis surfaces and the grain of the case changes.,局面が変わった。集めた断片が物を言い始める。,请回到开端再走一遍。局面在变。是时候重新串起散落的线索。请保存当前状态。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_system_message_.entries_witness_judge_summon_trigger_.variants_sys-witness-judge_summon_trigger-v1_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[system_message].entries[witness|judge_summon_trigger].variants[sys-witness-judge_summon_trigger-v1].text,증인을 불러야 할 지점이 열린다.,A point opens where a witness must be called.,裁判官が証人召喚を検討している。,需要传唤证人的位置打开了。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_system_message_.entries_witness_judge_summon_trigger_.variants_sys-witness-judge_summon_trigger-v2_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[system_message].entries[witness|judge_summon_trigger].variants[sys-witness-judge_summon_trigger-v2].text,재판관이 바깥의 기억을 법정 안으로 부른다.,The judge summons memory from outside into the courtroom.,裁判官は外部の声を呼ぶ用意に入る。,请重新整理路径。需要传唤证人的位置打开了。请等待下一轮证词。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_system_message_.entries_witness_judge_summon_trigger_.variants_sys-witness-judge_summon_trigger-v3_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[system_message].entries[witness|judge_summon_trigger].variants[sys-witness-judge_summon_trigger-v3].text,당사자 말만으로는 모자라 증인을 부를 길이 열린다.,The parties' words alone are not enough; a path to summon a witness opens.,裁判官が証人喚問の必要を見ている。,请换一个切入口。需要传唤证人的位置打开了。请保留此节奏。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_system_message_.entries_witness_judge_summon_trigger_.variants_sys-witness-judge_summon_trigger-v4_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[system_message].entries[witness|judge_summon_trigger].variants[sys-witness-judge_summon_trigger-v4].text,제3자의 장면이 필요해진다. 소환이 가능하다.,A scene from a third party is needed. Summons is possible.,別の声を確かめるべく、裁判官が動く。,请把这一帧标记。需要传唤证人的位置打开了——其中涉及3。请确认是否仍有遗漏。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_system_message_.entries_witness_judge_summon_trigger_.variants_sys-witness-judge_summon_trigger-v5_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[system_message].entries[witness|judge_summon_trigger].variants[sys-witness-judge_summon_trigger-v5].text,증인 호출로 진술의 빈칸을 메울 수 있다.,A witness call can fill the blanks in the testimony.,裁判官が証人召喚の準備に入った。,请回到开端再走一遍。需要传唤证人的位置打开了。请保存当前状态。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_system_message_.entries_witness_new_available_.variants_sys-witness-new_available-v1_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[system_message].entries[witness|new_available].variants[sys-witness-new_available-v1].text,증인을 부를 수 있다. 말의 빈틈이 밖에서 메워진다.,A witness can be summoned. Gaps in the testimony will be filled from outside.,証人召喚の準備が整った。証言の重みが揺らぐ瞬間だ。,可以传唤证人。话语的缝隙将由外部填补。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_system_message_.entries_witness_new_available_.variants_sys-witness-new_available-v2_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[system_message].entries[witness|new_available].variants[sys-witness-new_available-v2].text,새 증인이 열린다. 부부의 말 밖에 있던 장면이 나온다.,A new witness becomes available. Scenes outside the couple's words emerge.,新たな証人が呼べるようになった。,请重新整理路径。可以传唤证人。话语的缝隙将由外部填补。请等待下一轮证词。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_system_message_.entries_witness_new_available_.variants_sys-witness-new_available-v3_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[system_message].entries[witness|new_available].variants[sys-witness-new_available-v3].text,제3자의 기억이 사건의 방향을 흔들 준비를 한다.,A third party's memory prepares to shift the direction of the case.,証言の枠が広がる。証人を呼ぶ余地が生まれた。,请换一个切入口。可以传唤证人。话语的缝隙将由外部填补。请保留此节奏。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_system_message_.entries_witness_new_available_.variants_sys-witness-new_available-v4_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[system_message].entries[witness|new_available].variants[sys-witness-new_available-v4].text,증인 호출이 가능하다. 숨은 사실이 다른 입으로 나온다.,Witness summons is available. Hidden facts will come from another mouth.,別の声を法廷に招く準備ができた。,请把这一帧标记。可以传唤证人。话语的缝隙将由外部填补。请确认是否仍有遗漏。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_system_message_.entries_witness_new_available_.variants_sys-witness-new_available-v5_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[system_message].entries[witness|new_available].variants[sys-witness-new_available-v5].text,바깥의 눈이 들어오며 진술의 무게가 달라진다.,An outside view enters; the weight of testimony shifts.,証人の召喚が解禁された。誰の声を聞くか選べ。,请回到开端再走一遍。可以传唤证人。话语的缝隙将由外部填补。请保存当前状态。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-1_full_.variants_w-1-full-v1_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-1|full].variants[w-1-full-v1].behaviorHint,오해를 바로잡을 사실을 중립적으로 또렷하게 말한다.,,,,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-1_full_.variants_w-1-full-v1_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-1|full].variants[w-1-full-v1].text,그 층에 여자 혼자 사는 집은 없는 걸로 압니다. 가족이 사는 세대는 있습니다.,"On that floor, I do not know of any household where a woman lives alone — the units along that line are family units. Looking back, I should have spoken up sooner instead of treating it as routine.",その部屋には未成年のお子様も滞在していらっしゃいました。深夜の往来は介助のためだったとお見受けします。,"据我所知,那一层没有独居女性的住户。倒是有家人居住的住户。","Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-1_full_.variants_w-1-full-v10_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-1|full].variants[w-1-full-v10].behaviorHint,오해를 바로잡을 사실을 중립적으로 또렷하게 말한다.,,,,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-1_full_.variants_w-1-full-v10_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-1|full].variants[w-1-full-v10].text,여자 혼자 사는 집을 찾으려는 설명과는 제 기억이 맞지 않습니다. 가족 세대가 있습니다.,"On that floor, I do not know of any household where a woman lives alone — the units along that line are family units. This is the cleanest version I can give of what I know.",介助のための短時間の出入りであることは、会話と動線から見て取れました。,"简而言之:据我所知,那一层没有独居女性的住户。倒是有家人居住的住户。这是我所能确认的。","Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-1_full_.variants_w-1-full-v2_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-1|full].variants[w-1-full-v2].behaviorHint,오해를 바로잡을 사실을 중립적으로 또렷하게 말한다.,,,,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-1_full_.variants_w-1-full-v2_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-1|full].variants[w-1-full-v2].text,제가 아는 그 라인에는 1인 여성 세대가 없습니다. 아이가 있는 집은 있습니다.,"On that floor, I do not know of any household where a woman lives alone — the units along that line are family units. I am willing to put on the record that the picture is not what suspicion alone would suggest.",訪問されていた方は、上の階に滞在中の身内の方を介助に来られていたようでした。,"据我所记:据我所知,那一层没有独居女性的住户。倒是有家人居住的住户。希望对查证有帮助。","Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-1_full_.variants_w-1-full-v3_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-1|full].variants[w-1-full-v3].behaviorHint,오해를 바로잡을 사실을 중립적으로 또렷하게 말한다.,,,,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-1_full_.variants_w-1-full-v3_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-1|full].variants[w-1-full-v3].text,외도 상대 집이라고 단정할 분위기는 아니었습니다. 그 층은 대체로 가족 세대입니다.,"On that floor, I do not know of any household where a woman lives alone — the units along that line are family units. What I now confirm, I confirm fully; I am not leaving the rest as a hint.",お子様の世話のために来られている、と当人から聞いた覚えがあります。,"我再讲一次:据我所知,那一层没有独居女性的住户。倒是有家人居住的住户。请把这条记录留下。","Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-1_full_.variants_w-1-full-v4_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-1|full].variants[w-1-full-v4].behaviorHint,오해를 바로잡을 사실을 중립적으로 또렷하게 말한다.,,,,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
