term_id,category,ko,frequency,case_scope,sample_context_1,sample_context_2,sample_context_3,current_en,current_ja,current_zh,notes
DOMAIN-141,DOMAIN_TERM,열지,165,spouse-01;friend-01,friend-01 judge_question_script: 동기 탐색. 송다은이 연락 횟수만으로 단정에 닿은 본인 쪽 부담을 답하게 한다. 확인 요청/차용금 미상환 단정은 열지 않는다.,friend-01 judge_question_script: 동기 탐색. 본인이 본 단어와 단정 결론 사이의 자기 해석 과정을 답하게 한다. 의도 진실은 열지 않는다.,friend-01 judge_question_script: 동기 탐색. 그 문자에 본인이 강하게 반응한 본인 쪽 사정을 답하게 한다. 차용금 미상환/패턴 단정은 열지 않는다.,,,,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-142,DOMAIN_TERM,콤보,165,family-01,family-01 non_party_scripted_text: 재판관이 말년의 종이 콤보를 근거로 즉답을 요구한다. 회피를 끊는 톤이다.,family-01 non_party_scripted_text: 재판관이 말년의 종이 콤보의 방향을 분명히 짚는다. 더 미루지 못하게 하는 톤이다.,family-01 non_party_scripted_text: 재판관이 말년의 종이 콤보를 차분히 제시한다. 증거의 연결을 먼저 설명하게 하는 톤이다.,,,,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-143,DOMAIN_TERM,좁혀,164,(global);spouse-01;family-01;friend-01,spouse-01 case_surface_content: 대화 내용을 확인하면 이 번호의 주인을 좁혀볼 수 있습니다.,(global) hardcoded_source_literal: 앞선 답변을 바탕으로 더 좁혀 물어볼 질문을 선택하세요.,friend-01 judge_question_script: 동기 탐색. 송다은이 아버지 화제를 본능적으로 좁혀온 이유를 답하게 한다.,A further item of evidence has been unsealed for review.,資料が増えるたび、整理の角度が変わる。,新的资料被打开。事件里的空白被填上一点。,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-144,DOMAIN_TERM,현재,163,(global);spouse-01;friend-01,"friend-01 case_surface_content: 수민이 참으려 했다는 말과 다은 아버지의 문자를 합치면, 현재 연락이 단순한 사적 접촉만은 아닐 가능성이 보입니다. 돈 문제의 실제 상대와 목적은 심문에서 확인해야 합니다.",friend-01 case_surface_content: 송다은 아버지의 돈 접근 패턴은 과거와 현재가 같았다.,friend-01 case_surface_content: 송다은 아버지의 현재 패턴이 확인된 뒤 과거에도 같은 일이 있었다는 사실 부상,,現在,今天,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-145,DOMAIN_TERM,오래,162,(global);spouse-01;family-01;friend-01,family-01 case_surface_content: dc-3 형이 모르던 오래된 지원,family-01 case_surface_content: e-6 오래된 계좌 흐름,family-01 case_surface_content: 새 쟁점 '오래된 지원의 출처'가 드러났습니다. 돈의 출처와 전달 순서를 확인하십시오.,Old support that dc-3 didn’t know about,dC -3タイプが知らなかった古いサポート,dc-3 不知道的旧支持,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-146,DOMAIN_TERM,캡처,162,(global);spouse-01;friend-01,friend-01 case_surface_content: e-2 단톡방 캡처,"friend-01 case_surface_content: 연락 기록과 단톡방 캡처를 대조하면, 최수민의 연락 사실이 확인도 없이 '집착'으로 프레이밍된 과정이 보인다.",friend-01 case_surface_content: 송다은이 캡처 제출,e-2 group chat room capture,e-2 ダントクバンキャプチャ,e-2群聊室截图,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-147,DOMAIN_TERM,경로,160,(global);spouse-01;family-01;friend-01,"family-01 case_surface_content: 윤정후 돈이 어머니 통장을 거쳐 월 단위로 들어갔고, 공장 위기 때 3억원도 같은 경로로 전달됐다.",friend-01 case_surface_content: 새 쟁점 '단톡방 매도와 명예훼손'이 드러났습니다. 확산 경로를 짚어보세요.,friend-01 case_surface_content: 새 쟁점 '예비신랑에게 이어진 부탁'이 드러났습니다. 부탁의 내용과 경로를 확인하세요.,A new question route has opened.,新しい質問ルートが開きました。,新的提问路径已开启。,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-148,DOMAIN_TERM,차이,160,(global);spouse-01;family-01;friend-01,family-01 case_surface_content: 공증본 60:40과 별도 자필 연습본의 비율 차이는 유언장에 손댄 책임과 그 동기를 분리해서 보게 만든다.,family-01 case_surface_content: 공증 유서와 별도 문서의 차이,family-01 case_surface_content: 공증본 60:40 자체와 별도 자필 연습본의 내용 차이를 확인한다.,Difference between a notarized will and a separate document,公証書と別文書の違い,经过公证的遗嘱和单独文件之间的区别,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-149,DOMAIN_TERM,처음,160,(global);spouse-01;family-01;friend-01,"family-01 case_surface_content: 공증본은 처음부터 60:40으로 남아 있었고, 별도 자필 유언장 연습본에서 공증본과 다른 비율을 고민한 흔적이 확인된다. 윤정후가 유언장에 손댄 책임은 남지만, 더 많이 받으려 한 조작은 아니었다.",family-01 case_surface_content: 이 유서를 처음 봤을 때 무엇이 가장 억울했는지 설명해 주십시오.,family-01 case_surface_content: 공증본에는 처음부터 60:40으로 정리되어 있음,"In the notarized copy, it is organized as 60:40 from the beginning.",公証されたコピーは、最初から60:40と概説されています,在公证副本中，从一开始就被组织为60:40。,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-150,DOMAIN_TERM,알게,159,(global);spouse-01;family-01;friend-01,family-01 case_surface_content: 형이 출생 비밀을 알게 되는 것 — 그것이 두렵다.,friend-01 case_surface_content: 송다은을 통해 알게 된 사이다.,friend-01 case_surface_content: 이 문자 흐름을 어떻게 알게 되었고 왜 경고하려 했습니까?,I got to know him through Song Da-eun.,ソン・ダウンから学んだサイダー。,我是通过宋多恩认识他的。,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-151,DOMAIN_TERM,개인,157,(global);spouse-01;family-01;friend-01,friend-01 case_surface_content: 첫 페이지에서는 결혼 준비 안부와 조심스러운 부탁 예고만 확인된다. 돈 문제인지 개인적 상담인지 아직 단정하기 어렵다.,friend-01 case_surface_content: 어제 말한 건 그냥 개인 부탁이야. 결혼 전에 잠깐만 도와주면 바로 정리할 수 있어.,spouse-01 case_surface_content: e-5 개인 계좌의 큰 금액 출금,Withdrawal of large amounts from e-5 personal account,e-5 個人口座の大額出金,从e-5个人账户中提取大额金额,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-152,DOMAIN_TERM,부담,157,spouse-01;family-01;friend-01,"family-01 case_surface_content: 유언장에 손댄 책임, 어머니의 판단 능력, 형제 사이에 숨겨진 오래된 부담을 함께 판단해야 한다.","family-01 case_surface_content: 윤정후는 형 보호의 부담, 윤태성은 정체성 충격을 더 빨리 인정",friend-01 case_surface_content: 크게 부담 줄 생각은 없어. 급한 데만 막으면 금방 돌려줄 수 있다.,,,,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-153,DOMAIN_TERM,짚어,157,(global);spouse-01;family-01;friend-01,family-01 case_surface_content: 자필 연습본의 비율과 오래된 계좌 흐름이 같은 손에서 만난다. 어머니 통장을 거친 돈의 출처를 다시 짚어야 한다.,family-01 case_surface_content: 어머니 뜻이라는 말 뒤에 오래된 지원 흐름이 있다. 어머니 통장을 거친 돈의 출처를 짚어야 한다.,family-01 case_surface_content: 형의 '모시고 산 건 나인데'라는 말과 어머니 일기장의 기록이 충돌한다. 두 사람이 각자 어머니 뜻을 어떻게 받아 적었는지 짚어야 한다.,,,,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-154,DOMAIN_TERM,않고,156,(global);spouse-01;family-01;friend-01,family-01 case_surface_content: 핵심 질문을 받으면 답변 범위를 좁히며 감정을 드러내지 않고 방어한다.,friend-01 case_surface_content: 직접 확인도 하지 않고 친구를 단톡방에서 먼저 매도한 건 당신 아닙니까?,friend-01 case_surface_content: 직접 확인도 하지 않고 친구를 단톡방에서 먼저 매도한 건 누구인가,,,,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-155,DOMAIN_TERM,좁힌다,156,spouse-01;family-01;friend-01,family-01 case_surface_content: 요양 시점과 공증 절차를 맞춰 보며 의심의 방향을 좁힌다.,friend-01 case_surface_content: 결론부터 말하고 그 안에 근거를 끼워 넣는다. 상대가 반박하면 이미 끝난 얘기를 다시 꺼내며 맥락을 자기 쪽으로 좁힌다.,friend-01 case_surface_content: 불리한 지점이 나오면 '그건 지금 얘기가 아니다'라며 범위를 좁힌다.,,,,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-156,DOMAIN_TERM,원본,155,(global);spouse-01;family-01;friend-01,family-01 case_surface_content: 원본확인,family-01 case_surface_content: 말년 방문 기록의 원본을 확인해 주십시오.,family-01 case_surface_content: 이 증언의 녹취 원본을 확인해 주십시오.,Check original,元の確認,检查原件,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-157,DOMAIN_TERM,불안,154,(global);spouse-01;family-01;friend-01,friend-01 case_surface_content: 근데 이미 다은이가 이 정도로 불안하면 수민이도 조심했어야지.,spouse-01 case_surface_content: 학원 마감 뒤 집에 돌아와 카드 내역과 통화기록을 반복해 확인하며 남편이 먼저 가정을 버릴지 모른다는 불안을 키웠다.,"spouse-01 case_surface_content: 배신당한 사람이라는 위치를 먼저 잡고 말하지만, 동기 질문이 들어오면 수치심과 불안을 핑계로 설명 범위를 넓힌다.","When systems shake, everyone feels unsafe",制度が揺らげば、誰もが不安になる,制度动摇时，每个人都会不安,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-158,DOMAIN_TERM,장면,154,(global);spouse-01;family-01;friend-01,"friend-01 case_surface_content: 손절한 전 절친이 내 예비신랑에게 계속 연락한다. 결혼 3주 전, 그 장면만 보면 누구라도 친구가 선을 넘었다고 생각한다.",(global) hardcoded_source_literal: 공적 절차와 개인의 사정이 같은 장면 안에서 맞붙습니다.,family-01 judge_question_script: 어머니의 일상을 가장 잘 아는 사람의 자리가 바뀐 일이 형으로서 답답하게 느껴졌을 수 있습니다. 교체 전후로 본인이 본 어머니의 변화가 있었다면 그 장면부터 들려주십시오.,The court will hear from a witness it has just called.,法廷の重心が、新たな問いに向かう。,该传证人的位置已经清楚。,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-159,DOMAIN_TERM,보면,153,spouse-01;family-01;friend-01,"family-01 case_surface_content: 공증인 메모와 자필 연습본을 함께 보면, 공증본 60:40 뒤에 별도 연습본이 있었고 유언장에 손댄 경위가 쟁점이 됩니다.",family-01 case_surface_content: 이 사본만 보면 최종 유서처럼 보인다. 같은 날 전후로 다른 문서가 있었는지 추적해야 한다.,family-01 case_surface_content: 빈도와 교체 시점을 맞춰 보면 누가 유서 작성 흐름을 만들었는지 물을 수 있습니다.,"Just looking at the capture, Da-eun seems to be surprised.",一度キャプチャを見ると、Dae Eunは驚くべきことを示しています。,光是看着这张照片，多恩就显得很惊讶。,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-160,DOMAIN_TERM,방향,152,(global);spouse-01;family-01;friend-01,family-01 case_surface_content: 오래된 계좌 흐름과 일기장이 형제의 침묵을 같은 방향으로 가리킵니다. 민감한 가족 사정을 확인해야 합니다.,"family-01 case_surface_content: 공증본은 60:40이었고, 정확한 비율 정보는 별도 자필 연습본에서만 확인된다. 윤정후가 손댄 책임과 조작 방향은 분리해 판단해야 한다.",family-01 case_surface_content: 요양 시점과 공증 절차를 맞춰 보며 의심의 방향을 좁힌다.,Direction of Will Manipulation,意志操作の方向性,意志操纵的方向,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-161,DOMAIN_TERM,비율,152,(global);spouse-01;family-01;friend-01,family-01 case_surface_content: 유서 비율과 방문 기록이 함께 움직입니다. 작성 과정에서 누가 곁에 있었는지 확인해야 합니다.,family-01 case_surface_content: 공증 당일 어머니 상태와 자필 연습본의 비율을 분리해 확인하십시오.,family-01 case_surface_content: 자필 연습본의 비율과 오래된 계좌 흐름이 이어집니다. 어머니 통장을 거친 돈의 출처를 확인해야 합니다.,Copy of documents with distribution ratio,配布率の少ない書類のコピー,附有分配比例的文件副本,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-162,DOMAIN_TERM,어머니 뜻,152,family-01,family-01 case_surface_content: 유서 비율과 어머니 기록이 함께 흔들립니다. 두 형제가 각자 어머니 뜻을 어떻게 움직였는지 확인해야 합니다.,family-01 case_surface_content: 어머니 뜻이라는 말 뒤에 오래된 지원 흐름이 있다. 어머니 통장을 거친 돈의 출처를 짚어야 한다.,family-01 case_surface_content: 형의 '모시고 산 건 나인데'라는 말과 어머니 일기장의 기록이 충돌한다. 두 사람이 각자 어머니 뜻을 어떻게 받아 적었는지 짚어야 한다.,,母の意志と二人の息子の責任,母亲的遗嘱和两个儿子的责任,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-163,DOMAIN_TERM,나눠,151,spouse-01;family-01;friend-01,"family-01 judge_question_script: 윤태성 씨, 교체가 의도된 것인지 우연인지를 지금 단정할 필요는 없습니다. 다만 본인이 직접 들은 설명과 다른 사람을 통해 짐작한 부분을 나눠 말씀해 주십시오.","family-01 judge_question_script: 윤태성 씨, 동생을 의심하는 일이 가족을 무너뜨릴까 망설이셨을 수 있습니다. 단정하지 않아도 됩니다. 어머니에 대한 본인 기억과 동생 행동에 대한 추측을 나눠 말씀해 주십시오.","family-01 judge_question_script: 윤태성 씨, 공증 절차의 적법성 전체를 지금 단정할 필요는 없습니다. 다만 본인이 직접 본 서류와 동생을 통해 들은 설명을 나눠 말씀해 주십시오.",,,,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-164,DOMAIN_TERM,손절,151,(global);friend-01,friend-01 case_surface_content: dc-4 손절의 값,friend-01 case_surface_content: 새 쟁점 '과거 손절의 이유'가 드러났습니다. 손절 직전의 돈 흐름과 침묵 이유를 확인하세요.,friend-01 case_surface_content: 손절의 값,cutting ties,絶縁,断交,P1 domain keyword dictionary; 관계 단절
DOMAIN-165,DOMAIN_TERM,순간,151,(global);spouse-01;family-01;friend-01,friend-01 case_surface_content: 그런 식으로 책임 피하지 마. 돈 얘기 꺼내는 순간 네가 이상해 보여.,"(global) hardcoded_source_literal: 당사자의 진술에서 모순을 발견하면 쌓입니다. 모순이 누적될수록 거짓말이 흔들리고, 결정적 순간에 추궁할 수 있습니다.","(global) hardcoded_source_literal: 사랑과 의심 사이, 감정이 증거가 되는 순간",The bench has chosen to call a witness at this point.,これまでの段階を閉じ、次の段階に入る。,请注意。该传证人的位置已经清楚。请寻找新的切入口。,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-166,DOMAIN_TERM,이야기,151,spouse-01;family-01;friend-01,"family-01 case_surface_content: 어머니 이야기를 하면 감정이 올라오며, 기억을 더듬을 때 과장이 섞일 수 있다.",family-01 case_surface_content: 유서 조작 동기가 드러나면서 오래된 지원 이야기가 부상,friend-01 case_surface_content: 돈 이야기가 오간 것 같지만 구체적 내용은 확인이 안 된다.,,重要な話を求める,请求重要故事,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-167,DOMAIN_TERM,차분히,151,spouse-01;family-01;friend-01,"family-01 judge_question_script: 윤태성 씨, 기록을 보며 본인이 놓친 시간까지 떠올랐다면 그 마음부터 차분히 설명하십시오.",family-01 non_party_scripted_text: 한참 침묵한 뒤 차분히 고백한다.,"family-01 non_party_scripted_text: 윤정후 씨, 절차에 들어갔는지 아닌지 더 밝혀 주십시오. 본인 행동을 차분히 말씀해 주십시오.",recalling calmly,落ち着いて思い出しながら,平静回忆,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-168,DOMAIN_TERM,김태윤,149,friend-01,friend-01 case_surface_content: 최근 9일 동안 최수민이 예비신랑 김태윤에게 전화와 문자를 반복한 기록. 단계별 원문을 확인해야 연락 의도를 판단할 수 있다.,friend-01 case_surface_content: 김태윤 (예비신랑),friend-01 case_surface_content: 김태윤,,キム・テユン,金泰润,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-169,DOMAIN_TERM,혼자,149,(global);spouse-01;family-01;friend-01,family-01 case_surface_content: 정후에게 미안하다. 그 애가 알면 혼자 덮으려 할까 두렵다.,friend-01 case_surface_content: dc-3 또 혼자 막으려 했는가,"friend-01 case_surface_content: 송다은 아버지가 또 같은 방식으로 돈 얘기를 꺼냈다면, 당신은 이번에도 왜 혼자 막으려 했습니까?",dc-3 Did you try to stop it by yourself again?,dc-3 また一人で止めようとしたのか,dc-3 你又尝试自己阻止了吗？,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-170,DOMAIN_TERM,놓아,148,spouse-01;family-01;friend-01,friend-01 judge_question_script: 동기 탐색. 송다은이 동조 흐름을 놓아둔 본인 동기를 답하게 한다.,"family-01 non_party_scripted_text: 윤태성은 동생이 더 가지려 했다는 의심을 내려놓아야 했고, 윤정후는 덜 가지려 했다는 이유만으로 문서를 고친 책임이 사라지지 않는다는 말을 받아들여야 했다. 판결 뒤 두 사람은 오래된 계좌 흐름을 처음부터 다시 보며, 어머니 돈이라고 믿은 것과 동생 돈이었던 것을 나눠 적었다. 그 작…",family-01 non_party_scripted_text: 저도 사실부터 보는 게 맞습니다. 문서의 순서와 돈의 출처를 먼저 놓아야 감정이 덜 흔들립니다.,,,,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-171,DOMAIN_TERM,적금 해지,148,(global);spouse-01,spouse-01 case_surface_content: 은행 직원을 증인으로 불러 공동 적금 해지 절차와 위임장 진위를 확인해 보십시오.,"spouse-01 case_surface_content: 공동 적금 해지의 권한이 누구에게 있었는지, 위임장 처리가 정당했는지를 묻는 카드",spouse-01 case_surface_content: 공동 적금 해지액과 투자방 송금액이 정확히 일치한다. 빠져나간 돈의 행선지가 확정된다.,Joint savings cancellation documents,共同積金解約書類,联合储蓄取消文件,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-172,DOMAIN_TERM,경위,145,(global);spouse-01;family-01;friend-01,family-01 case_surface_content: dc-2 유언장에 손댄 경위,family-01 case_surface_content: 유언장에 손댄 경위,"family-01 case_surface_content: 공증인 메모와 자필 연습본을 함께 보면, 공증본 60:40 뒤에 별도 연습본이 있었고 유언장에 손댄 경위가 쟁점이 됩니다.",dc-2 How the will was tampered with,dc -2 How Touched the Will,dc-2 遗嘱是如何被篡改的,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-173,DOMAIN_TERM,압력,144,spouse-01;friend-01,friend-01 non_party_scripted_text: 재판관이 감정의 압력을 인정하되 책임의 지점을 놓치지 않는다. depth 1 기준으로 질문 강도를 조절한다.,friend-01 non_party_scripted_text: 재판관이 감정의 압력을 인정하되 책임의 지점을 놓치지 않는다. depth 2 기준으로 질문 강도를 조절한다.,friend-01 non_party_scripted_text: 재판관이 감정의 압력을 인정하되 책임의 지점을 놓치지 않는다. depth 3 기준으로 질문 강도를 조절한다.,,,,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-174,DOMAIN_TERM,연결,144,(global);spouse-01;family-01;friend-01,"family-01 case_surface_content: 어머니 일기장 속 가족 사정 때문에 윤정후는 형에게 곧장 말하지 못했고, 침묵이 유서 변경의 동기와 연결됐다.",family-01 case_surface_content: 배다른 자식 확정 문장과 어머니의 미안함을 연결한다.,family-01 case_surface_content: 출생 비밀과 유서 조작 동기의 연결 기록,,出生の秘密と意志操作の動機の間のリンクを記録します,出生秘密与意志操纵动机之间联系的记录,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-175,DOMAIN_TERM,말하지 않,143,(global);spouse-01;family-01;friend-01,"family-01 case_surface_content: 거짓보다는 침묵을 택하며, 말하지 않는 것으로 진실을 숨긴다.","family-01 case_surface_content: 윤태성은 자신이 모셨으니 당연히 더 받아야 한다고 기억하고, 윤정후는 어머니가 원래 자기에게 90을 남기려 했다는 사실을 알면서 말하지 않는다.",family-01 case_surface_content: 공증본과 다른 연습본을 왜 알고도 말하지 않았는지 설명해야 합니다.,dc-2 Why didn't you tell me right away?,dc-2 なぜすぐに言わなかったのか,dc-2 你为什么不马上告诉我？,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-176,DOMAIN_TERM,알고,142,(global);spouse-01;family-01;friend-01,family-01 case_surface_content: 윤태성의 출생 비밀 — 아버지의 친자가 아니라는 사실을 B만 알고 있다.,family-01 case_surface_content: 공증본과 다른 연습본을 왜 알고도 말하지 않았는지 설명해야 합니다.,family-01 case_surface_content: 윤태성은 아버지의 친자가 아니며 윤정후는 이 사실을 알고 형을 보호하기 위해 유서를 조작했다.,Knows related facts,関連事実を知っています,了解相关事实,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-177,DOMAIN_TERM,자필 연습본,142,family-01,family-01 case_surface_content: 공증 당일 어머니 상태와 자필 연습본의 비율을 분리해 확인하십시오.,"family-01 case_surface_content: 공증인 메모와 자필 연습본을 함께 보면, 공증본 60:40 뒤에 별도 연습본이 있었고 유언장에 손댄 경위가 쟁점이 됩니다.",family-01 case_surface_content: 자필 연습본의 비율과 오래된 계좌 흐름이 이어집니다. 어머니 통장을 거친 돈의 출처를 확인해야 합니다.,handwritten draft,自筆練習稿,亲笔草稿,P1 domain keyword dictionary; 유서 작성 정황
DOMAIN-178,DOMAIN_TERM,출처,142,(global);spouse-01;family-01;friend-01,family-01 case_surface_content: 새 쟁점 '오래된 지원의 출처'가 드러났습니다. 돈의 출처와 전달 순서를 확인하십시오.,family-01 case_surface_content: dc-3 오래된 지원의 출처,family-01 case_surface_content: 오래된 지원의 출처,source of dc-3 outdated support,dc -3古いサポートのソース,dc-3 过时支持的来源,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-179,DOMAIN_TERM,결과,141,(global);spouse-01;family-01;friend-01,family-01 case_surface_content: 윤태성은 60:40이 윤정후가 자기 몫을 늘린 결과라고 단정한다.,family-01 case_surface_content: 60:40 유서는 윤정후가 별도 자필 연습본의 비율에서 자기 몫을 줄여 손댄 결과다.,"friend-01 case_surface_content: 과거 손절이 변심이 아니라 차용금 미상환 문제와 침묵의 결과였다면, 왜 끝내 말하지 못했습니까?",Result,結果,结果,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-180,DOMAIN_TERM,됩니다,141,(global);spouse-01;family-01;friend-01,"family-01 case_surface_content: 공증인 메모와 자필 연습본을 함께 보면, 공증본 60:40 뒤에 별도 연습본이 있었고 유언장에 손댄 경위가 쟁점이 됩니다.",friend-01 case_surface_content: 두 시점에서 말이 끊긴 순서가 반복됩니다. 단정과 침묵의 순서를 확인해야 합니다.,friend-01 case_surface_content: 과거 카톡과 대조표를 합치면 두 시점 모두 말이 끊긴 순서가 반복됩니다. 누가 먼저 단정했고 누가 침묵했는지는 심문으로 확인해야 합니다.,"Jason, I can't contact you.",ジェイソン様連絡はできません。,杰森，我联系不上你。,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-181,DOMAIN_TERM,그때,139,spouse-01;family-01;friend-01,"family-01 case_surface_content: 정후 씨가 어머님한테 종이를 자주 읽어드렸어요. 내용은 또렷이 못 들었지만, 형님 오기 전에는 끝내자고 조심스러워하셨어요. 어머님이 힘들어하시면 그만하자고 했고, 어머님이 먼저 물으시면 그때 더 설명했어요. 그런데 저는 10월에 갑자기 교체됐습니다. 이유는 듣지 못했습니다.","friend-01 case_surface_content: 예비신랑이 먼저 선을 넘었다면, 왜 그때 바로 송다은에게 말하지 않았습니까?","friend-01 case_surface_content: ""그때 저한테 선 넘은 말 한 걸 문제 삼으려는 게 아니에요""","Ah, the tint and stockings I mentioned back then.",ああ、その時話したティントランストッキング。,啊，我当时提到的色调和丝袜。,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-182,DOMAIN_TERM,송금 기록,139,spouse-01;family-01;friend-01,friend-01 case_surface_content: e-6 과거 송금 기록,"friend-01 case_surface_content: 과거 카톡의 '돈 문제' 언급과 과거 송금 기록을 대조하면, 손절의 진짜 원인이 변심이 아니라 차용금 미상환 문제였다는 사실이 드러난다.",friend-01 case_surface_content: 최수민이 송다은 아버지에게 몇백만 원 단위로 세 차례 보낸 송금 기록과 차용증. 일부 상환 뒤 연락이 끊긴 흐름이 쟁점이다.,e-6 Past remittance records,e-6 過去の送金記録,e-6 过去的汇款记录,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-183,DOMAIN_TERM,누구,138,(global);spouse-01;family-01;friend-01,"family-01 case_surface_content: 어머니가 생전에 누구를 더 아꼈는지, 두 형제의 기억이 정반대다.",friend-01 case_surface_content: dc-1 확인 없이 매도한 건 누구인가,friend-01 case_surface_content: 직접 확인도 하지 않고 친구를 단톡방에서 먼저 매도한 건 누구인가,dc-1 Who sold it without confirmation?,dc-1 確認なしで売ったのは誰だ,dc-1 谁在没有确认的情况下出售了它？,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-184,DOMAIN_TERM,발언,138,(global);spouse-01;family-01;friend-01,"family-01 case_surface_content: 윤태성의 발언 ""모시고 산 건 나인데 왜 40이냐""","family-01 case_surface_content: 윤정후의 발언 ""어머니가 그렇게 하고 싶어 하셨습니다""","family-01 case_surface_content: 윤정후의 차단 발언 ""지금 단정해서 말할 수 없습니다""",,ステップ2 - 勤務期間と重要な発言,第 2 步 — 服务期限和要点,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-185,DOMAIN_TERM,일부,138,(global);spouse-01;family-01;friend-01,"family-01 case_surface_content: 입금 흐름은 보이지만, 출처와 전달 목적은 일부만 확인됐다.",family-01 case_surface_content: 상속인 실명 일부,family-01 case_surface_content: 세부 주소 일부,,相続人の実名の一部,继承人真实姓名的一部分,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-186,DOMAIN_TERM,그대,137,(global);spouse-01;family-01;friend-01,"family-01 case_surface_content: 윤태성은 유산을 돌봄의 보상처럼 당연시했고, 윤정후는 형을 보호한다는 이유로 어머니 뜻과 문서를 대신 정리하려 했다. 두 사람 모두 어머니 뜻을 있는 그대로 두지 못했다.","family-01 case_surface_content: 윤태성은 유산을 당연시했고, 윤정후는 형을 보호한다며 어머니 뜻을 고쳐 쓰려 했다. 둘 다 어머니 뜻을 있는 그대로 두지 못했다.","family-01 case_surface_content: 둘 다 어머니 뜻을 있는 그대로 두지 못했다. 윤태성은 유산을 당연시했고, 윤정후는 형을 보호하려 유언장에 손댔다.",,,,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-187,DOMAIN_TERM,대해,137,(global);spouse-01;family-01;friend-01,friend-01 case_surface_content: 최수민이 연락 의도에 대해 이의 제기,friend-01 case_surface_content: 단톡방에서의 일방적 매도에 대해 송다은이 공통 친구들에게 정정 메시지를 보낸다.,spouse-01 case_surface_content: 이 위임장의 서명에 대해 설명해 주십시오.,Su-min Choi disputes the intention of contact.,チェ・スミンが連絡意図について異議を申し立てる,崔秀敏对联系的意图提出异议。,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-188,DOMAIN_TERM,오해,137,(global);spouse-01;family-01;friend-01,friend-01 case_surface_content: 일부 문자 원문으로 사적 연락 오해를 낮춤,"friend-01 case_surface_content: ""오해할 얘기는 아닌데, 그냥 넘기면 안 될 것 같아요""",friend-01 case_surface_content: 아직 수민이한테 직접 묻진 않았어. 물어보면 또 오해라고 할 게 뻔하니까.,Reduce misunderstandings about personal contact by using the original text of some characters,一部の文字の原文で私的連絡誤解を減らす,使用部分文字的原文，减少个人接触的误会,P1 high-frequency n-gram candidate from Korean corpus.
