term_id,category,ko,frequency,case_scope,sample_context_1,sample_context_2,sample_context_3,current_en,current_ja,current_zh,notes
DOMAIN-176,DOMAIN_TERM,알고,142,(global);spouse-01;family-01;friend-01,family-01 case_surface_content: 윤태성의 출생 비밀 — 아버지의 친자가 아니라는 사실을 B만 알고 있다.,family-01 case_surface_content: 공증본과 다른 연습본을 왜 알고도 말하지 않았는지 설명해야 합니다.,family-01 case_surface_content: 윤태성은 아버지의 친자가 아니며 윤정후는 이 사실을 알고 형을 보호하기 위해 유서를 조작했다.,knowing,知っていて,知道,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-177,DOMAIN_TERM,자필 연습본,142,family-01,family-01 case_surface_content: 공증 당일 어머니 상태와 자필 연습본의 비율을 분리해 확인하십시오.,"family-01 case_surface_content: 공증인 메모와 자필 연습본을 함께 보면, 공증본 60:40 뒤에 별도 연습본이 있었고 유언장에 손댄 경위가 쟁점이 됩니다.",family-01 case_surface_content: 자필 연습본의 비율과 오래된 계좌 흐름이 이어집니다. 어머니 통장을 거친 돈의 출처를 확인해야 합니다.,handwritten draft,自筆下書き,亲笔草稿,P1 domain keyword dictionary; 유서 작성 정황 / 검수: 도메인 용어 현지화
DOMAIN-178,DOMAIN_TERM,출처,142,(global);spouse-01;family-01;friend-01,family-01 case_surface_content: 새 쟁점 '오래된 지원의 출처'가 드러났습니다. 돈의 출처와 전달 순서를 확인하십시오.,family-01 case_surface_content: dc-3 오래된 지원의 출처,family-01 case_surface_content: 오래된 지원의 출처,source,出どころ,来源,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-179,DOMAIN_TERM,결과,141,(global);spouse-01;family-01;friend-01,family-01 case_surface_content: 윤태성은 60:40이 윤정후가 자기 몫을 늘린 결과라고 단정한다.,family-01 case_surface_content: 60:40 유서는 윤정후가 별도 자필 연습본의 비율에서 자기 몫을 줄여 손댄 결과다.,"friend-01 case_surface_content: 과거 손절이 변심이 아니라 차용금 미상환 문제와 침묵의 결과였다면, 왜 끝내 말하지 못했습니까?",result,結果,结果,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-180,DOMAIN_TERM,됩니다,141,(global);spouse-01;family-01;friend-01,"family-01 case_surface_content: 공증인 메모와 자필 연습본을 함께 보면, 공증본 60:40 뒤에 별도 연습본이 있었고 유언장에 손댄 경위가 쟁점이 됩니다.",friend-01 case_surface_content: 두 시점에서 말이 끊긴 순서가 반복됩니다. 단정과 침묵의 순서를 확인해야 합니다.,friend-01 case_surface_content: 과거 카톡과 대조표를 합치면 두 시점 모두 말이 끊긴 순서가 반복됩니다. 누가 먼저 단정했고 누가 침묵했는지는 심문으로 확인해야 합니다.,becomes,なります,会成为,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-181,DOMAIN_TERM,그때,139,spouse-01;family-01;friend-01,"family-01 case_surface_content: 정후 씨가 어머님한테 종이를 자주 읽어드렸어요. 내용은 또렷이 못 들었지만, 형님 오기 전에는 끝내자고 조심스러워하셨어요. 어머님이 힘들어하시면 그만하자고 했고, 어머님이 먼저 물으시면 그때 더 설명했어요. 그런데 저는 10월에 갑자기 교체됐습니다. 이유는 듣지 못했습니다.","friend-01 case_surface_content: 예비신랑이 먼저 선을 넘었다면, 왜 그때 바로 송다은에게 말하지 않았습니까?","friend-01 case_surface_content: ""그때 저한테 선 넘은 말 한 걸 문제 삼으려는 게 아니에요""",then,その時,当时,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-182,DOMAIN_TERM,송금 기록,139,spouse-01;family-01;friend-01,friend-01 case_surface_content: e-6 과거 송금 기록,"friend-01 case_surface_content: 과거 카톡의 '돈 문제' 언급과 과거 송금 기록을 대조하면, 손절의 진짜 원인이 변심이 아니라 차용금 미상환 문제였다는 사실이 드러난다.",friend-01 case_surface_content: 최수민이 송다은 아버지에게 몇백만 원 단위로 세 차례 보낸 송금 기록과 차용증. 일부 상환 뒤 연락이 끊긴 흐름이 쟁점이다.,transfer records,送金記録,转账记录,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-183,DOMAIN_TERM,누구,138,(global);spouse-01;family-01;friend-01,"family-01 case_surface_content: 어머니가 생전에 누구를 더 아꼈는지, 두 형제의 기억이 정반대다.",friend-01 case_surface_content: dc-1 확인 없이 매도한 건 누구인가,friend-01 case_surface_content: 직접 확인도 하지 않고 친구를 단톡방에서 먼저 매도한 건 누구인가,who,誰,谁,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-184,DOMAIN_TERM,발언,138,(global);spouse-01;family-01;friend-01,"family-01 case_surface_content: 윤태성의 발언 ""모시고 산 건 나인데 왜 40이냐""","family-01 case_surface_content: 윤정후의 발언 ""어머니가 그렇게 하고 싶어 하셨습니다""","family-01 case_surface_content: 윤정후의 차단 발언 ""지금 단정해서 말할 수 없습니다""",statement,発言,发言,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-185,DOMAIN_TERM,일부,138,(global);spouse-01;family-01;friend-01,"family-01 case_surface_content: 입금 흐름은 보이지만, 출처와 전달 목적은 일부만 확인됐다.",family-01 case_surface_content: 상속인 실명 일부,family-01 case_surface_content: 세부 주소 일부,part,一部,一部分,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-186,DOMAIN_TERM,그대,137,(global);spouse-01;family-01;friend-01,"family-01 case_surface_content: 윤태성은 유산을 돌봄의 보상처럼 당연시했고, 윤정후는 형을 보호한다는 이유로 어머니 뜻과 문서를 대신 정리하려 했다. 두 사람 모두 어머니 뜻을 있는 그대로 두지 못했다.","family-01 case_surface_content: 윤태성은 유산을 당연시했고, 윤정후는 형을 보호한다며 어머니 뜻을 고쳐 쓰려 했다. 둘 다 어머니 뜻을 있는 그대로 두지 못했다.","family-01 case_surface_content: 둘 다 어머니 뜻을 있는 그대로 두지 못했다. 윤태성은 유산을 당연시했고, 윤정후는 형을 보호하려 유언장에 손댔다.",as-is,そのまま,原样,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-187,DOMAIN_TERM,대해,137,(global);spouse-01;family-01;friend-01,friend-01 case_surface_content: 최수민이 연락 의도에 대해 이의 제기,friend-01 case_surface_content: 단톡방에서의 일방적 매도에 대해 송다은이 공통 친구들에게 정정 메시지를 보낸다.,spouse-01 case_surface_content: 이 위임장의 서명에 대해 설명해 주십시오.,about,について,关于,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-188,DOMAIN_TERM,오해,137,(global);spouse-01;family-01;friend-01,friend-01 case_surface_content: 일부 문자 원문으로 사적 연락 오해를 낮춤,"friend-01 case_surface_content: ""오해할 얘기는 아닌데, 그냥 넘기면 안 될 것 같아요""",friend-01 case_surface_content: 아직 수민이한테 직접 묻진 않았어. 물어보면 또 오해라고 할 게 뻔하니까.,misunderstanding,誤解,误会,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-189,DOMAIN_TERM,메시지,136,(global);spouse-01;friend-01,friend-01 case_surface_content: e-4 예비신랑 메시지,"friend-01 case_surface_content: 연락 기록과 예비신랑의 선 넘는 메시지를 대조해본 결과, 선을 넘은 건 예비신랑이었던 것으로 보인다. 새로운 증인에게 관련 사실을 묻도록 하자.","friend-01 case_surface_content: 수민이 '참았어야 했다'는 말과 예비신랑 메시지를 대조해본 결과, 선을 넘은 건 예비신랑이었던 것으로 보인다. 새로운 증인에게 관련 사실을 묻도록 하자.",message,メッセージ,留言,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-190,DOMAIN_TERM,부탁,135,(global);spouse-01;family-01;friend-01,friend-01 case_surface_content: 새 쟁점 '예비신랑에게 이어진 부탁'이 드러났습니다. 부탁의 내용과 경로를 확인하세요.,"friend-01 case_surface_content: ""마지막으로 부탁드려요. 예전에 같은 일이 있었거든요""",friend-01 case_surface_content: 두 번째 페이지에서 김태윤이 다은이에게 말하기 애매한 부탁과 비공개 대화를 암시해 미심쩍은 흐름이 보인다.,request,頼み,请求,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-191,DOMAIN_TERM,카드다,135,friend-01,"friend-01 non_party_scripted_text: 연락 기록의 겉모습과 단톡방 낙인을 함께 놓아, 확인 전 단정과 연락 목적을 동시에 묻는 카드다.","friend-01 non_party_scripted_text: 연락 기록과 예비신랑 메시지를 함께 놓아, 먼저 선을 넘은 쪽과 최수민 씨의 침묵 책임을 분리하는 카드다.","friend-01 non_party_scripted_text: 현재 문자와 과거 송금 흐름을 함께 놓아, 돈을 빌려 달라는 방식이 반복됐는지 확인하는 카드다.",card,カード,卡牌,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-192,DOMAIN_TERM,전달,131,spouse-01;family-01;friend-01,family-01 case_surface_content: 새 쟁점 '오래된 지원의 출처'가 드러났습니다. 돈의 출처와 전달 순서를 확인하십시오.,family-01 case_surface_content: 어머니 돈으로 알았던 지원 중 핵심 흐름은 윤정후 돈이 어머니 통장을 거쳐 전달된 것이었다.,family-01 case_surface_content: 어머니 통장을 거친 지원의 출처와 전달 순서,delivery,伝達,传递,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-193,DOMAIN_TERM,각도,130,(global);spouse-01;friend-01,spouse-01 case_surface_content: 그때는 다른 선택이 없었다는 말로 계산된 선택의 각도를 흐린다.,(global) hardcoded_source_literal: 유사 사건 데이터가 충분하지 않습니다. 다양한 각도로 심문을 시도하세요.,(global) hardcoded_source_literal: 증인 각도,angle,角度,角度,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-194,DOMAIN_TERM,문장,130,(global);spouse-01;family-01;friend-01,family-01 case_surface_content: 종이를 읽어드렸다는 핵심 문장만 보인다.,"family-01 case_surface_content: 윤정후를 걱정하는 문장과, 두 형제가 모든 면에서 같지는 않다는 암시가 보인다.","family-01 case_surface_content: 윤정후에게 미안하다는 문장, 윤정후가 배다른 자식이라는 확정 문장, 그래도 똑같은 자식이었고 오히려 더 아꼈다는 뉘앙스가 함께 남아 있다.",sentence,文,句子,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-195,DOMAIN_TERM,인정하되 책임,130,spouse-01;friend-01,friend-01 non_party_scripted_text: 재판관이 감정의 압력을 인정하되 책임의 지점을 놓치지 않는다. depth 1 기준으로 질문 강도를 조절한다.,friend-01 non_party_scripted_text: 재판관이 감정의 압력을 인정하되 책임의 지점을 놓치지 않는다. depth 2 기준으로 질문 강도를 조절한다.,friend-01 non_party_scripted_text: 재판관이 감정의 압력을 인정하되 책임의 지점을 놓치지 않는다. depth 3 기준으로 질문 강도를 조절한다.,"acknowledge, but keep responsibility in view",認めつつ責任を外さない,承认但不放过责任,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-196,DOMAIN_TERM,있었다면,130,spouse-01;family-01;friend-01,family-01 judge_question_script: 어머니의 일상을 가장 잘 아는 사람의 자리가 바뀐 일이 형으로서 답답하게 느껴졌을 수 있습니다. 교체 전후로 본인이 본 어머니의 변화가 있었다면 그 장면부터 들려주십시오.,"family-01 judge_question_script: 어머니가 유서 내용을 듣거나 읽으신 자리에 본인이 함께 있었다면 그 장면을 먼저 말씀하시고, 그렇지 않다면 누구로부터 어떻게 전해 들으셨는지 분리해 답해 주십시오.","family-01 judge_question_script: 윤태성 씨, 어머니의 판단 능력을 거론하기 전에 본인 안에서 정리되지 않았던 의심의 출발점이 있었다면, 그것을 먼저 말씀해 주십시오.",if there was,あったなら,如果有,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-197,DOMAIN_TERM,상처,129,(global);spouse-01;family-01;friend-01,"family-01 case_surface_content: 윤태성은 유산을 돌봄의 보상처럼 당연시했고, 윤정후는 형을 보호한다는 이유로 어머니 뜻과 문서를 대신 정리하려 했다. 두 사람 모두 어머니 뜻을 있는 그대로 두지 못했다.","friend-01 case_surface_content: 협박이 아니야. 아버지한테 빌려준 돈이 있었고, 네가 알면 상처받을까 봐 숨겼어.",(global) hardcoded_source_literal: 늦은 경고도 설명되지 않으면 상처로 남는다.,hurt,傷,伤害,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-198,DOMAIN_TERM,입장,129,(global);spouse-01;family-01;friend-01,friend-01 case_surface_content: 그냥 여자 입장에서 어떻게 보이는지 궁금해서요.,friend-01 case_surface_content: 송다은의 입장을 고려한다.,(global) hardcoded_source_literal: 입장,position,立場,立场,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-199,DOMAIN_TERM,남편,128,(global);spouse-01,spouse-01 case_surface_content: 매일 퇴근 후 같은 오피스텔에 들렀다 오는 남편. 차에서 발견된 여성용품 영수증. 새벽의 통화. 아내는 남편의 딴 살림을 확신한다.,"spouse-01 case_surface_content: 개인 비자금 3,000만원 현금 전달은 남편 책임이 더 크다.",spouse-01 case_surface_content: 남편 측 현금 흐름의 사용처,husband,夫,丈夫,P1 domain keyword dictionary; 배우자 / 검수: 도메인 용어 현지화
DOMAIN-200,DOMAIN_TERM,분명히,128,spouse-01;family-01;friend-01,friend-01 case_surface_content: 문구를 대조하면 연락의 의도를 더 분명히 물을 수 있습니다.,family-01 judge_question_script: 자주 간 사실을 형 앞에서 분명히 말하지 못한 시기가 있다면 그 마음의 결을 말씀해 주십시오. 그것이 본인의 불안인지 형에 대한 배려인지에 따라 책임의 모양이 달라집니다.,"family-01 judge_question_script: 윤태성 씨, 동생의 해석을 모두 부정할 자리는 아닙니다. 다만 어머니의 뜻 가운데 본인이 직접 들었다고 분명히 말할 수 있는 부분과 본인이 채워 넣은 부분을 나눠 주십시오.",clearly,明確に,明确地,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-201,DOMAIN_TERM,오후,128,spouse-01;friend-01,friend-01 case_surface_content: 오후 9:53,friend-01 case_surface_content: 오후 9:54,friend-01 case_surface_content: 오후 9:55,PM,午後,下午,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-202,DOMAIN_TERM,무엇입니까,127,spouse-01;family-01;friend-01,"family-01 judge_question_script: 교체 시점에 형으로서 본인은 어디까지 알고 있었는지, 알면서도 묻지 않았다면 그 이유는 무엇입니까.","family-01 judge_question_script: 동생이 절차에 들어가 있다는 사실을 들은 뒤, 곧바로 어머니께 직접 확인하지 않고 의심으로 키워 간 이유는 무엇입니까.",family-01 judge_question_script: 어머니의 반응을 본인이 본 적이 없는 자리의 일까지 의심으로 끌어들인 이유는 무엇입니까.,what is it?,何ですか,是什么,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-203,DOMAIN_TERM,확정,127,(global);spouse-01;family-01;friend-01,"family-01 case_surface_content: 공증 전 3주 동안 방문 빈도, 담당자 교체, 공증인 동행 항목이 같은 기간에 모인다. 아직 방문 목적 자체는 확정되지 않는다.",family-01 case_surface_content: 거래 자체는 확정되고 돈의 의미는 심문으로 정리한다.,"family-01 case_surface_content: 윤정후에게 미안하다는 문장, 윤정후가 배다른 자식이라는 확정 문장, 그래도 똑같은 자식이었고 오히려 더 아꼈다는 뉘앙스가 함께 남아 있다.",confirmed,確定,确认,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-204,DOMAIN_TERM,과정,126,(global);spouse-01;family-01;friend-01,family-01 case_surface_content: 유서 비율과 방문 기록이 함께 움직입니다. 작성 과정에서 누가 곁에 있었는지 확인해야 합니다.,family-01 case_surface_content: 유서의 60:40 비율과 말년 방문 기록이 겹친다. 유서 작성 과정에 윤정후가 곁에 있었는지 다시 확인해야 한다.,family-01 case_surface_content: 말년 유서 작성 과정의 적법성,process,過程,过程,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-205,DOMAIN_TERM,시기,126,(global);spouse-01;family-01;friend-01,family-01 case_surface_content: 그 시기에 어머니를 자주 찾아간 이유를 설명해 주십시오.,family-01 case_surface_content: 증언자의 근무 기간은 공증 전 방문 집중 시기와 겹친다. '형님 오기 전'이라는 표현도 확인된다.,family-01 case_surface_content: 증언자의 근무 시기와 공증일을 맞춰 봐 주십시오.,period,時期,时期,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-206,DOMAIN_TERM,실제,125,(global);spouse-01;family-01;friend-01,family-01 case_surface_content: 어머니 돈처럼 보였던 지원의 실제 출처를 판단한다.,"friend-01 case_surface_content: 수민이 참으려 했다는 말과 다은 아버지의 문자를 합치면, 현재 연락이 단순한 사적 접촉만은 아닐 가능성이 보입니다. 돈 문제의 실제 상대와 목적은 심문에서 확인해야 합니다.",friend-01 case_surface_content: 송다은은 '사실을 알린 것'이라 생각하지만 실제로는 확인 없는 단정이었다.,actual,実際,实际,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-207,DOMAIN_TERM,어느,125,(global);spouse-01;family-01;friend-01,friend-01 case_surface_content: 어느 쪽 심문이든 d-1에서 연락 의도의 균열이 드러나면 예비신랑의 접근이 드러남,friend-01 case_surface_content: 양측 중 어느 쪽이든 d-1 S3 이상 도달 시 해금,friend-01 case_surface_content: 양측 중 어느 쪽이든 d-2 S3 이상 도달 시 해금,which,どちら,哪一方,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-208,DOMAIN_TERM,적법,125,(global);spouse-01;family-01;friend-01,"family-01 case_surface_content: 어머니의 판단 능력은 완전히 상실되지 않았으나, 윤정후의 개입은 적법성 문제를 남긴다.",family-01 case_surface_content: 말년 유서 작성 과정의 적법성,family-01 case_surface_content: 적법,legal,適法,合法,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-209,DOMAIN_TERM,목소리,124,spouse-01;family-01;friend-01,"family-01 case_surface_content: 목소리를 높여 상대를 누르고, 형이라는 위치를 먼저 내세운다. 불리해지면 동생의 인격을 깎아내리며 질문 자체를 무력화하려 든다.",family-01 case_surface_content: 감정이 올라오면 목소리부터 커지며 상대가 말을 잇지 못하게 만든다.,friend-01 case_surface_content: 감정을 눌러 담고 사실만 나열한다. 정작 가장 아픈 이야기를 할 때 목소리가 더 평평해진다.,voice,声,声音,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-210,DOMAIN_TERM,입금,124,(global);spouse-01;family-01,"family-01 case_surface_content: 입금 흐름은 보이지만, 출처와 전달 목적은 일부만 확인됐다.",family-01 case_surface_content: 어머니 통장을 거친 반복 입금과 큰돈 이동 기록. 단계별로 출처와 전달 순서가 분리되어 열린다.,family-01 case_surface_content: 어머니 통장에서 윤태성 또는 공장 쪽으로 3억원이 입금된 기록이 확인된다.,deposit,入金,入账,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-211,DOMAIN_TERM,피하지,122,(global);spouse-01;family-01;friend-01,"friend-01 case_surface_content: ""피하지 마세요. 다은이한테 지금 바로 말하기 어려워서 이러는 거예요""",friend-01 case_surface_content: 그런 식으로 책임 피하지 마. 돈 얘기 꺼내는 순간 네가 이상해 보여.,"(global) hardcoded_source_literal: 말씀드리겠습니다. 감정이 앞섰지만, 피하지 않고 사실관계를 이어서 말하겠습니다.",do not avoid,避けない,不要回避,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-212,DOMAIN_TERM,사건카드,121,(global);spouse-01,(global) hardcoded_source_literal: 사건카드 — 증거 묶음으로 핵심 질문,spouse-01 non_party_scripted_text: 사건카드 단서 확인 뒤 증거 조합의 의미를 재판관이 정리한다.,,case card,事件カード,案件卡,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-213,DOMAIN_TERM,사실관계,121,(global);spouse-01;family-01;friend-01,(global) hardcoded_source_literal: 두 내용이 같은 사실관계를 서로 다르게 설명하고 있어 추가 확인이 필요합니다.,"(global) hardcoded_source_literal: 말씀드리겠습니다. 감정이 앞섰지만, 피하지 않고 사실관계를 이어서 말하겠습니다.",(global) hardcoded_source_literal: 네. 흥분해서 앞뒤가 흐려졌습니다. 사실관계부터 다시 정리하겠습니다.,facts,事実関係,事实关系,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-214,DOMAIN_TERM,새벽,121,spouse-01;friend-01,spouse-01 case_surface_content: e-3 새벽 통화기록,spouse-01 case_surface_content: 새벽 통화와 큰돈 출금 기록이 같은 시간대에 겹칩니다. 돈의 이동처와 배우자에게 숨긴 이유를 직접 확인해야 합니다.,spouse-01 case_surface_content: 새벽 통화기록,early morning,早朝,凌晨,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-215,DOMAIN_TERM,자체,121,(global);spouse-01;family-01;friend-01,family-01 case_surface_content: 공증본 60:40 자체와 별도 자필 연습본의 내용 차이를 확인한다.,"family-01 case_surface_content: 목소리를 높여 상대를 누르고, 형이라는 위치를 먼저 내세운다. 불리해지면 동생의 인격을 깎아내리며 질문 자체를 무력화하려 든다.",family-01 case_surface_content: 유서가 60:40으로 손대어진 사실 자체는 양측 다 안다. 하지만 별도 자필 연습본의 정확한 비율은 윤태성이 아직 모른다.,itself,それ自体,本身,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-216,DOMAIN_TERM,종이,121,(global);family-01,family-01 case_surface_content: 요양원 방문기록의 증가 시점과 전 요양보호사가 종이를 읽어드린 시점이 겹친다.,"family-01 case_surface_content: 요양보호사로 일하며 윤정후가 어머니에게 종이를 읽어드리고, 형 오기 전에 끝내자고 조심스러워하던 모습을 직접 봤다.","family-01 case_surface_content: '정후 씨가 어머님한테 종이를 자주 읽어드렸고, 형님 오기 전엔 끝내자고 조심스러워했다'는 증언.",paper,紙,纸张,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-217,DOMAIN_TERM,낙인,120,friend-01,friend-01 case_surface_content: dc-5 낙인의 순서,friend-01 case_surface_content: 단톡방 매도와 과거 손절이 맞물립니다. 확산 경로와 낙인의 순서를 짚어보세요.,friend-01 case_surface_content: 낙인의 순서,stigma,烙印,污名,P1 domain keyword dictionary; 사회적 평가 / 검수: 도메인 용어 현지화
DOMAIN-218,DOMAIN_TERM,단서 확인,120,spouse-01,spouse-01 non_party_scripted_text: 사건카드 단서 확인 뒤 증거 조합의 의미를 재판관이 정리한다.,,,clue check,手がかり確認,线索确认,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-219,DOMAIN_TERM,단서 확인 뒤,120,spouse-01,spouse-01 non_party_scripted_text: 사건카드 단서 확인 뒤 증거 조합의 의미를 재판관이 정리한다.,,,after clue check,手がかり確認後,线索确认后,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-220,DOMAIN_TERM,단서 확인 뒤 증거,120,spouse-01,spouse-01 non_party_scripted_text: 사건카드 단서 확인 뒤 증거 조합의 의미를 재판관이 정리한다.,,,evidence after clue check,手がかり確認後の証拠,线索确认后的证据,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-221,DOMAIN_TERM,뒤 증거 조합,120,spouse-01,spouse-01 non_party_scripted_text: 사건카드 단서 확인 뒤 증거 조합의 의미를 재판관이 정리한다.,,,evidence combination after the check,確認後の証拠組み合わせ,确认后的证据组合,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-222,DOMAIN_TERM,반응,120,(global);spouse-01;family-01;friend-01,family-01 case_surface_content: 출생 비밀에 대한 윤태성의 즉각 반응을 관찰,friend-01 case_surface_content: 대화 원문을 더 보면 최초 발언 뒤 반응이 이어진 순서를 볼 수 있습니다.,friend-01 case_surface_content: 친구들의 동조 반응 확인,reaction,反応,反应,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-223,DOMAIN_TERM,사건카드 단서,120,spouse-01,spouse-01 non_party_scripted_text: 사건카드 단서 확인 뒤 증거 조합의 의미를 재판관이 정리한다.,,,case-card clue,事件カードの手がかり,案件卡线索,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-224,DOMAIN_TERM,사건카드 단서 확인,120,spouse-01,spouse-01 non_party_scripted_text: 사건카드 단서 확인 뒤 증거 조합의 의미를 재판관이 정리한다.,,,case-card clue check,事件カードの手がかり確認,案件卡线索确认,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-225,DOMAIN_TERM,사건카드 단서 확인 뒤,120,spouse-01,spouse-01 non_party_scripted_text: 사건카드 단서 확인 뒤 증거 조합의 의미를 재판관이 정리한다.,,,after case-card clue check,事件カードの手がかり確認後,案件卡线索确认后,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-226,DOMAIN_TERM,증거 조합,120,spouse-01,spouse-01 non_party_scripted_text: 사건카드 단서 확인 뒤 증거 조합의 의미를 재판관이 정리한다.,,,evidence combination,証拠の組み合わせ,证据组合,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-227,DOMAIN_TERM,확인 뒤 증거,120,spouse-01,spouse-01 non_party_scripted_text: 사건카드 단서 확인 뒤 증거 조합의 의미를 재판관이 정리한다.,,,evidence after checking,確認後の証拠,确认后的证据,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-228,DOMAIN_TERM,확인 뒤 증거 조합,120,spouse-01,spouse-01 non_party_scripted_text: 사건카드 단서 확인 뒤 증거 조합의 의미를 재판관이 정리한다.,,,evidence combination after checking,確認後の証拠組み合わせ,确认后的证据组合,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-229,DOMAIN_TERM,늦게,119,(global);spouse-01;family-01;friend-01,spouse-01 case_surface_content: 질문을 바로 받지 않고 한 박자 늦게 받아 핵심어를 피한다.,(global) hardcoded_source_literal: 화면 밖 진실은 더 늦게 드러난다,"family-01 judge_question_script: 윤태성 씨, 어머니를 가까이서 본 사람이 공증을 앞두고 바뀌었다는 사실을 뒤늦게 알면 누구라도 의심이 들 수 있습니다. 본인이 그 교체를 알게 된 경위를 말씀해 주십시오.",delayed,遅れて,延后,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-230,DOMAIN_TERM,메모,119,(global);spouse-01;family-01,family-01 case_surface_content: e-4 공증인 메모 기록,"family-01 case_surface_content: 공증인 메모와 자필 연습본을 함께 보면, 공증본 60:40 뒤에 별도 연습본이 있었고 유언장에 손댄 경위가 쟁점이 됩니다.",family-01 case_surface_content: 공증인 메모와 자필 연습본의 내용이 어긋난다. 공증본 60:40과 별도 연습본의 관계를 본인에게 물어야 한다.,memo,メモ,备忘,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
